,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),축산업무구분명,축산물가공업구분명,축산일련번호,권리주체일련번호,총인원,위도,경도
98,3010000.0,3.01e+17,20180517.0,,1.0,영업/정상,0.0,정상,,,,,02-2237-3366,0.0,,서울특별시 중구 신당동 336-3번지 명덕빌딩 ,서울특별시 중구 다산로 175 명덕빌딩 1층 (신당동),4608.0,바우미우동물병원,20180500000000.0,I,2018.8.31 23:59,,201064.9637,450779.721,동물판매업,미용 ,,0,,37.5206602,127.0299781
99,3010000.0,3.01e+17,20180510.0,,1.0,영업/정상,0.0,정상,,,,,02-2290-1052,0.0,,서울특별시 중구 황학동 2545번지 롯데캐슬베네치아 지하1층 ,서울특별시 중구 청계천로 400 지하 1층 (황학동 롯데캐슬베네치아),4572.0,(주)이마트청계천점,20200400000000.0,U,2020.4.29 2:40,,201823.909,452076.8187,동물판매업,미용 ,,L00,,,
100,3150000.0,3.15e+17,20190213.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 강서구 방화동 597-18,서울특별시 강서구 금낭화로 30 2층 (방화동),7607.0,퍼피대디,20200800000000.0,U,2019.12.8 0:09,,184575.0,451864.0,,,,,,40.7608494,-73.8016876
101,3130000.0,3.13e+17,20200814.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 마포구 서교동 408-25,서울특별시 마포구 와우산로15길 40 (서교동),4049.0,큐어 클리닉,20200800000000.0,I,2019.12.7 23:06,,192965.9959,449641.769,,,,,,37.5364057,126.9631403
102,3010000.0,3.01e+17,20180410.0,,1.0,영업/정상,0.0,정상,,,,,02-2263-6134,0.0,,서울특별시 중구 충무로4가 93-1번지 ,서울특별시 중구 퇴계로 227 2층 (충무로4가),4558.0,대한동물병원,20180400000000.0,I,2018.8.31 23:59,,199655.7461,451086.8744,동물판매업,위탁관리 미용 ,,0,,37.5342324,126.9510943
103,3010000.0,3.01e+17,20180228.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 중구 신당동 372-434번지 ,서울특별시 중구 동호로7길 45 3층 302호 (신당동),4596.0,강아지,20200200000000.0,U,2020.2.9 2:40,,200893.0431,449947.4014,동물판매업,판매 ,,0,,37.1930977,127.0733401
104,3010000.0,3.01e+17,20170801.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 중구 황학동 2545번지 ,서울특별시 중구 청계천로 400 지하2층 (황학동 롯데캐슬베네치아),4572.0,(주)밀레펫 청계천점,20170800000000.0,I,2018.8.31 23:59,,201823.909,452076.8187,동물판매업,판매 ,,L00,,37.5355035,127.0065391
105,3010000.0,3.01e+17,20110615.0,,1.0,영업/정상,0.0,정상,,,,,2266-2805,0.0,,서울특별시 중구 충무로4가 94-1번지 1층 ,서울특별시 중구 퇴계로 227 1층 (충무로4가),4558.0,스타독,20191200000000.0,U,2019.12.20 2:40,,199657.3818,451092.9819,동물판매업,판매 ,,0,,37.5355035,127.0065391
106,3010000.0,3.01e+17,20151021.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 중구 충무로4가 ,서울특별시 중구 퇴계로 225 (충무로4가),4558.0,굿독,20190400000000.0,U,2019.4.12 2:40,,199642.496,451090.1321,동물판매업,판매 ,,0,,37.5337926,126.9500754
107,3010000.0,3.01e+17,20120904.0,,1.0,영업/정상,0.0,정상,,,,,02-2601-7064,0.0,,서울특별시 중구 봉래동2가 122번지 ,서울특별시 중구 청파로 426 (봉래동2가),,롯데마트 서울역점 2층 수족관,20170300000000.0,I,2018.8.31 23:59,,197243.2153,450655.1042,동물판매업,판매 ,,0,,37.5337926,126.9500754
108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5659678,126.9108041
109,3010000.0,3.01e+17,20181001.0,,1.0,영업/정상,0.0,정상,,,,,2233-6675,0.0,,서울특별시 중구 신당동 44-17번지 ,서울특별시 중구 다산로36길 83 1층 (신당동),4584.0,좋아요동물병원,20181000000000.0,I,2018.10.3 2:35,,201618.835,450916.7052,동물판매업,미용 ,,0,,37.5659678,126.9108041
110,3010000.0,3.01e+17,20181001.0,,1.0,영업/정상,0.0,정상,,,,,2256-8275,0.0,,서울특별시 중구 신당동 844번지 남산타운 ,서울특별시 중구 다산로 32 5상가동 217호 (신당동 남산타운),4595.0,남산동물병원,20181000000000.0,I,2018.10.3 2:35,,200750.4551,449638.8243,동물판매업,위탁관리 미용 ,,0,,37.5483938,126.9779995
111,3010000.0,3.01e+17,20181001.0,,1.0,영업/정상,0.0,정상,,,,,373-7588,0.0,,서울특별시 중구 만리동2가 10-1번지 ,서울특별시 중구 만리재로 177 한라비발디센트럴 1층상가 (만리동2가),4501.0,백슬동물병원,20181000000000.0,I,2018.10.3 2:35,,196964.0676,450386.1286,동물판매업,위탁관리 미용 ,,0,,37.5483938,126.9779995
112,3010000.0,3.01e+17,20180914.0,,1.0,영업/정상,0.0,정상,,,,,2232-7975,0.0,,서울특별시 중구 황학동 2523번지 황학 아크로타워 ,서울특별시 중구 퇴계로 447 1층 131호 (황학동 황학 아크로타워),4575.0,바른동물병원,20180900000000.0,U,2018.9.14 23:59,,201866.0395,451543.3378,동물판매업,미용 ,,0,,35.1600948,129.113911
113,3010000.0,3.01e+17,20180912.0,,1.0,영업/정상,0.0,정상,,,,,02-2253-6686,0.0,,서울특별시 중구 신당동 294-67번지 ,서울특별시 중구 청구로 65 1층 (신당동),4589.0,COZY,20180900000000.0,U,2018.9.13 23:59,,201252.508,450817.3297,동물판매업,위탁관리 미용 ,,0,,35.1600948,129.113911
114,3010000.0,3.01e+17,20181011.0,,1.0,영업/정상,0.0,정상,,,,,2233-7574,0.0,,서울특별시 중구 신당동 368-19번지 ,서울특별시 중구 다산로 107 2층 (신당동),4598.0,미래지동물의료센터,20181000000000.0,U,2018.10.11 23:59,,200783.1196,450153.7843,동물판매업,위탁관리 미용 ,,0,,37.495505,127.0375434
115,3010000.0,3.01e+17,20190307.0,,1.0,영업/정상,0.0,정상,,,,,02-2233-7943,0.0,,서울특별시 중구 신당동 47-11번지 ,서울특별시 중구 다산로36길 67 1-2층 (신당동),4584.0,애뚜애뚜,20190300000000.0,I,2019.3.9 2:21,,201556.4507,450973.2681,동물판매업,위탁관리 미용 ,,0,,40.7708058,-73.96635859999999
116,3010000.0,3.01e+17,20190402.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 중구 신당동 844번지 남산타운 ,서울특별시 중구 다산로 32 38동 505호 (신당동 남산타운),4595.0,엔젤,20190400000000.0,I,2019.4.4 2:20,,200750.4551,449638.8243,동물판매업,운송 ,,0,,36.7990621,127.1534345
117,3010000.0,3.01e+17,20190514.0,,1.0,영업/정상,0.0,정상,,,,,02-2038-7555,0.0,,서울특별시 중구 신당동 102-6번지 ,서울특별시 중구 다산로 230 하나빌딩 1층 (신당동),4585.0,메종동물병원,20190500000000.0,I,2019.5.16 2:20,,201341.7923,451246.5719,동물판매업,미용 ,,0,,37.5055152,126.7313915
118,3010000.0,3.01e+17,20190417.0,,1.0,영업/정상,0.0,정상,,,,,1577-0423,0.0,,서울특별시 중구 신당동 366-38번지 ,서울특별시 중구 다산로 88 3층 (신당동),4597.0,엔젤펫택시,20190500000000.0,U,2019.5.24 2:40,,200700.7906,449989.0906,동물판매업,운송 ,,L00,,35.137171,129.1029865
119,3010000.0,3.01e+17,20190529.0,,1.0,영업/정상,0.0,정상,,,,,02-2233-7943,0.0,,서울특별시 중구 신당동 47-11번지 ,서울특별시 중구 다산로36길 67 1층 (신당동),4584.0,애뚜애뚜,20190500000000.0,I,2019.5.31 2:20,,201556.4507,450973.2681,동물판매업,판매 ,,0,,35.137171,129.1029865
120,3010000.0,3.01e+17,20190503.0,,1.0,영업/정상,0.0,정상,,,,,02-2233-2513,0.0,,서울특별시 중구 신당동 372-434번지 ,서울특별시 중구 동호로7길 45 3층 302호 (신당동),4596.0,강아지,20200200000000.0,U,2020.2.9 2:40,,200893.0431,449947.4014,동물판매업,위탁관리 ,,0,,37.5239562,126.9719637
121,3010000.0,3.01e+17,20190415.0,,1.0,영업/정상,0.0,정상,,,,,2232-9702,0.0,,서울특별시 중구 신당동 353-130번지 ,서울특별시 중구 다산로 83-1 3층 (신당동),4599.0,애니컴 메디컬센터,20190400000000.0,I,2019.4.17 2:20,,200640.4663,449978.4936,동물판매업,미용 ,,0,,37.5239562,126.9719637
122,3010000.0,3.01e+17,20190729.0,,1.0,영업/정상,0.0,정상,,,,,02-2256-7582,0.0,,서울특별시 중구 신당동 373-64번지 ,서울특별시 중구 동호로 178 (신당동),4590.0,웰펫동물병원,20190700000000.0,I,2019.7.31 2:21,,200945.2656,450226.8255,동물판매업,미용 ,,0,,37.5392601,126.9618608
123,3010000.0,3.01e+17,20190503.0,,1.0,영업/정상,0.0,정상,,,,,0507-1326-6831,0.0,,서울특별시 중구 신당동 282-33,서울특별시 중구 다산로42나길 57 동심빌딩 102호 (신당동),4585.0,강아지 마법사 골드맘,20210400000000.0,U,2020.12.3 22:04,,201470.9115,451066.6033,,,,,,37.4762225,126.9529446
124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5310395,126.9958021
125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4963573,126.9983623
126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5410559,126.9927317
128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5433963,126.987477
129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5433963,126.987477
130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5449499,126.9694824
131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.6135303,127.0479336
132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5576578,126.9225126
133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5449499,126.9694824
134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5342733,126.9596974
136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5387966,126.9639117
137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5387966,126.9639117
138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5342733,126.9596974
139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5240629,126.9593157
140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,3220000.0,3.22e+17,20180921.0,,1.0,영업/정상,0.0,정상,,,,,02-549-0275,0.0,,서울특별시 강남구 신사동 587-13 1층,서울특별시 강남구 도산대로 213 1층 (신사동),6026.0,24시스마트동물병원(신사본점),20210100000000.0,U,2020.11.30 23:09,,202580.5891,446499.5821,,,,,,37.5408899,127.0060675
142,3020000.0,3.02e+17,20120129.0,,1.0,영업/정상,0.0,정상,,,,,7082105453,,,서울특별시 용산구 한강로2가 116-4번지 ,서울특별시 용산구 한강대로 130 (한강로2가),,쿨독앤핫독,20121200000000.0,I,2018.8.31 23:59,,197269.6048,447630.7774,동물판매업,판매 ,,0,,37.5381151,126.9676412
143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,3020000.0,3.02e+17,20101125.0,,1.0,영업/정상,0.0,정상,,,,,795-2184,,,서울특별시 용산구 한남동 653-26번지 ,서울특별시 용산구 대사관로 32 (한남동),,펫토이동물병원,20101100000000.0,I,2018.8.31 23:59,,200079.1088,447917.9471,동물판매업,판매 ,,0,,40.7608494,-73.8016876
145,3020000.0,3.02e+17,20180914.0,,1.0,영업/정상,0.0,정상,,,,,02-719-7070,0.0,,서울특별시 용산구 원효로2가 30-4번지 송원빌딩 ,서울특별시 용산구 원효로 187 송원빌딩 (원효로2가),4364.0,원효동물병원,20180900000000.0,U,2018.9.14 23:59,,196673.6748,448243.1357,동물판매업,미용 ,,0,,40.7608494,-73.8016876
146,3020000.0,3.02e+17,20180914.0,,1.0,영업/정상,0.0,정상,,,,,02-706-7975,0.0,,서울특별시 용산구 산천동 93-1번지 ,서울특별시 용산구 효창원로 14 (산천동),4360.0,차오름동물병원,20180900000000.0,U,2018.9.14 23:59,,195610.3636,448004.7223,동물판매업,미용 ,,0,,37.5199656,126.9698589
147,3020000.0,3.02e+17,20180914.0,,1.0,영업/정상,0.0,정상,,,,,02-749-6750,0.0,,서울특별시 용산구 보광동 259-1번지 용호빌딩 2층 ,서울특별시 용산구 보광로 46 용호빌딩 2층 (보광동),4414.0,21세기동물병원,20180900000000.0,U,2018.9.14 23:59,,199860.8198,447348.1009,동물판매업,미용 ,,0,,37.5199656,126.9698589
148,3020000.0,3.02e+17,20180914.0,,1.0,영업/정상,0.0,정상,,,,,02-794-1255,0.0,,서울특별시 용산구 한남동 707-36번지 한남프라자 2층 ,서울특별시 용산구 한남대로 76 한남프라자 2층 (한남동),4418.0,달래동물의료센터,20191100000000.0,U,2019.11.28 2:40,,200584.153,448052.3868,동물판매업,위탁관리 ,,0,,37.5337087,127.0027661
149,3020000.0,3.02e+17,20180914.0,,1.0,영업/정상,0.0,정상,,,,,02-794-1255,0.0,,서울특별시 용산구 한남동 707-36번지 한남프라자 2층 ,서울특별시 용산구 한남대로 76 한남프라자 2층 (한남동),4418.0,달래동물의료센터,20191100000000.0,U,2019.11.28 2:40,,200584.153,448052.3868,동물판매업,미용 ,,0,,37.5337087,127.0027661
150,3020000.0,3.02e+17,20180914.0,,1.0,영업/정상,0.0,정상,,,,,02-707-2235,0.0,,서울특별시 용산구 산천동 202번지 삼성테마트 119호,서울특별시 용산구 원효로 51 119호 (산천동 삼성테마트),4359.0,민트동물병원,20180900000000.0,U,2018.9.14 23:59,,195547.1403,447976.7759,동물판매업,위탁관리 ,,0,,37.5194202,126.9748273
151,3020000.0,3.02e+17,20180914.0,,1.0,영업/정상,0.0,정상,,,,,02-707-2235,0.0,,서울특별시 용산구 산천동 202번지 삼성테마트 119호,서울특별시 용산구 원효로 51 119호 (산천동 삼성테마트),4359.0,민트동물병원,20180900000000.0,U,2018.9.14 23:59,,195547.1403,447976.7759,동물판매업,미용 ,,0,,37.5194202,126.9748273
152,3020000.0,3.02e+17,20180914.0,,1.0,영업/정상,0.0,정상,,,,,02-792-7585,0.0,,서울특별시 용산구 이태원동 225-93번지 ,서울특별시 용산구 회나무로13길 6 (이태원동),4344.0,라온동물병원,20180900000000.0,U,2018.9.14 23:59,,199007.7691,448599.201,동물판매업,위탁관리 ,,0,,37.5363658,126.9871919
153,3020000.0,3.02e+17,20180914.0,,1.0,영업/정상,0.0,정상,,,,,02-792-7585,0.0,,서울특별시 용산구 이태원동 225-93번지 ,서울특별시 용산구 회나무로13길 6 (이태원동),4344.0,라온동물병원,20180900000000.0,U,2018.9.14 23:59,,199007.7691,448599.201,동물판매업,미용 ,,0,,37.5363658,126.9871919
154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0493821,-118.2438524
155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5659678,126.9108041
156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5260591,126.9974715
157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5504106,126.9716955
158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5260591,126.9974715
159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5451792,126.9853503
160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.6684387,-95.4675299
162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5240629,126.9593157
163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5264568,127.0007184
164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5260591,126.9974715
165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5346037,127.0095526
166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5346037,127.0095526
167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.64640250000001,126.7903513
168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.951719,-76.017482
169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0052371,127.1017765
170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.600283,127.1064005
171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.600283,127.1064005
172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5586363,127.0336885
173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0594044,-73.9488147
174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0594044,-73.9488147
175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0654181,-118.3093365
177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,3020000.0,3.02e+17,20180914.0,,1.0,영업/정상,0.0,정상,,,,,02-778-7582,0.0,,서울특별시 용산구 후암동 63-1번지 ,서울특별시 용산구 후암로 51 (후암동),4325.0,남산동물병원,20180900000000.0,U,2018.9.14 23:59,,197907.2425,449803.8996,동물판매업,위탁관리 ,,0,,32.8948864,-96.9151143
179,3020000.0,3.02e+17,20180914.0,,1.0,영업/정상,0.0,정상,,,,,02-778-7582,0.0,,서울특별시 용산구 후암동 63-1번지 ,서울특별시 용산구 후암로 51 (후암동),4325.0,남산동물병원,20180900000000.0,U,2018.9.14 23:59,,197907.2425,449803.8996,동물판매업,미용 ,,0,,37.5573084,127.0314024
180,3020000.0,3.02e+17,20180914.0,,1.0,영업/정상,0.0,정상,,,,,02-797-4410,0.0,,서울특별시 용산구 한남동 657-121번지 1층 ,서울특별시 용산구 대사관로 41 1층 (한남동),4401.0,메이펫케어,20180900000000.0,U,2018.9.14 23:59,,200175.5199,447940.5622,동물판매업,위탁관리 ,,0,,37.5528666,127.0223753
181,3020000.0,3.02e+17,20180914.0,,1.0,영업/정상,0.0,정상,,,,,02-797-4410,0.0,,서울특별시 용산구 한남동 657-121번지 1층 ,서울특별시 용산구 대사관로 41 1층 (한남동),4401.0,메이펫케어,20180900000000.0,U,2018.9.14 23:59,,200175.5199,447940.5622,동물판매업,미용 ,,0,,37.5452462,127.0457956
182,3090000.0,3.09e+17,20210118.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 도봉구 쌍문동 480-8 비젼팰리스,서울특별시 도봉구 우이천로44길 32 201호 (쌍문동 비젼팰리스),1372.0,반려동물 이동서비스,20210100000000.0,I,2020.11.30 22:00,,201501.9455,461367.238,,,,,,37.3618963,127.0437917
183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.3618963,127.0437917
184,3140000.0,3.14e+17,20200603.0,,1.0,영업/정상,0.0,정상,,,,,,0.0,,서울특별시 양천구 신월동 933-3번지,서울특별시 양천구 지양로 85 2층 (신월동),8037.0,별개,20200600000000.0,I,2019.12.6 0:05,,185127.9295,446728.8111,,,,,,37.5463195,127.0182296
185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.9441831,126.8773043
186,3020000.0,3.02e+17,20180917.0,,1.0,영업/정상,0.0,정상,,,,,02-795-0765,0.0,,서울특별시 용산구 보광동 265-126번지 1층 ,서울특별시 용산구 장문로45길 72 1층 (보광동),4413.0,멍멍?,20180900000000.0,U,2018.9.17 23:59,,199970.6065,447451.7365,동물판매업,미용 ,,0,,37.5443878,127.0374424
187,3020000.0,3.02e+17,20180921.0,,1.0,영업/정상,0.0,정상,,,,,02-773-1119,0.0,,서울특별시 용산구 후암동 244-11번지 현석빌딩 1층 ,서울특별시 용산구 후암로 32 현석빌딩 1층 (후암동),4331.0,아프리카동물병원,20180900000000.0,U,2018.9.21 23:59,,197980.8683,449605.4348,동물판매업,미용 ,,0,,37.5443878,127.0374424
188,3020000.0,3.02e+17,20180921.0,,1.0,영업/정상,0.0,정상,,,,,02-6212-7411,0.0,,서울특별시 용산구 이태원동 130-27번지 2층 ,서울특별시 용산구 이태원로26길 31-1 2층 (이태원동),4391.0,우쭈쭈,20180900000000.0,U,2018.9.21 23:59,,199396.7321,447874.3342,동물판매업,위탁관리 ,,0,,36.9441831,126.8773043
189,3020000.0,3.02e+17,20180921.0,,1.0,영업/정상,0.0,정상,,,,,02-6212-7411,0.0,,서울특별시 용산구 이태원동 130-27번지 2층 ,서울특별시 용산구 이태원로26길 31-1 2층 (이태원동),4391.0,우쭈쭈,20180900000000.0,U,2018.9.21 23:59,,199396.7321,447874.3342,동물판매업,미용 ,,0,,37.5467885,127.0448729
190,3020000.0,3.02e+17,20180921.0,,1.0,영업/정상,0.0,정상,,,,,02-792-2561,0.0,,서울특별시 용산구 용산동5가 24번지 파크타워 103동 B21호,서울특별시 용산구 서빙고로 67 103동 B21호 (용산동5가 파크타워),4385.0,바다동물병원,20180900000000.0,U,2018.9.21 23:59,,197338.9151,446893.4844,동물판매업,위탁관리 ,,0,,37.5191564,127.0295685
191,3020000.0,3.02e+17,20180921.0,,1.0,영업/정상,0.0,정상,,,,,02-792-2561,0.0,,서울특별시 용산구 용산동5가 24번지 파크타워 103동 B21호,서울특별시 용산구 서빙고로 67 103동 B21호 (용산동5가 파크타워),4385.0,바다동물병원,20180900000000.0,U,2018.9.21 23:59,,197338.9151,446893.4844,동물판매업,미용 ,,0,,37.595062,126.940756
192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.595062,126.940756
193,3020000.0,3.02e+17,20181011.0,,1.0,영업/정상,0.0,정상,,,,,02-711-4527,0.0,,서울특별시 용산구 효창동 70-11번지 ,서울특별시 용산구 백범로 293 (효창동),4317.0,효창동물병원,20181000000000.0,U,2018.10.11 23:59,,196561.8919,448563.4557,동물판매업,미용 ,,0,,37.55993369999999,127.0366565
194,3200000.0,3.2e+17,20201026.0,,1.0,영업/정상,0.0,정상,,,,,02-875-3861,0.0,,서울특별시 관악구 봉천동 1596-6 평창빌딩 101호,서울특별시 관악구 관악로 122 평창빌딩 101호 (봉천동),8791.0,(주)아이싸이랩,20201000000000.0,I,2019.10.30 22:08,,195764.8388,441564.8249,,,,,,,
195,3020000.0,3.02e+17,20181026.0,,1.0,영업/정상,0.0,정상,,,,,02-792-7602,0.0,,서울특별시 용산구 이태원동 21-1번지 태광빌딩 ,서울특별시 용산구 보광로 90 태광빌딩 2층 (이태원동),4406.0,청화동물병원,20181000000000.0,I,2018.10.28 2:36,,199561.7253,447651.5139,동물판매업,미용 ,,0,,,
196,3020000.0,3.02e+17,20181128.0,,1.0,영업/정상,0.0,정상,,,,,02-749-4700,0.0,,서울특별시 용산구 이촌동 300-23번지 한강맨션 21동 104호,서울특별시 용산구 이촌로 248 21동 104호 (이촌동 한강맨션),4426.0,프랑소와펫,20181100000000.0,I,2018.11.30 2:20,,197722.571,446344.5912,동물판매업,미용 ,,0,,47.416611,-122.197858
