,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,위도,경도
161,,,,,,,,,,,,,,,,,,,,37.5677753,127.0685248
162,,,,,,,,,,,,,,,,,,,,37.5746245,127.0377861
163,,,,,,,,,,,,,,,,,,,,37.6163947,127.0926039
164,,,,,,,,,,,,,,,,,,,,37.5772578,127.0856896
165,,,,,,,,,,,,,,,,,,,,37.59842200000001,127.1005678
166,,,,,,,,,,,,,,,,,,,,37.6003103,127.0793753
167,,,,,,,,,,,,,,,,,,,,37.6026424,127.0857437
168,,,,,,,,,,,,,,,,,,,,37.610629,127.0773891
169,3030000.0,3.03e+17,20200417.0,,1.0,영업/정상,0.0,정상,,,,,24697975,83.1,,서울특별시 성동구 성수동1가 656-968번지 영화빌딩 2층 ,서울특별시 성동구 왕십리로 104 영화빌딩 2층 (성수동1가),4778.0,오늘동물병원,37.5887575,127.0883288
170,3030000.0,3.03e+17,20121031.0,,1.0,영업/정상,0.0,정상,,,,,02-2291-7582,57.3,,서울특별시 성동구 옥수동 560번지 어울림상가 213호,서울특별시 성동구 독서당로40길 39 213호 (옥수동 어울림상가),4739.0,옥수수 동물병원,37.5769195,127.0857526
171,3030000.0,3.03e+17,20120206.0,,1.0,영업/정상,0.0,정상,,,,,02-466-2475,73.6,,서울특별시 성동구 성수동2가 333-3번지 1층 ,서울특별시 성동구 뚝섬로 386 (성수동2가),4775.0,서울숲동물병원,37.5822302,127.0881876
172,3030000.0,3.03e+17,20151001.0,,1.0,영업/정상,0.0,정상,,,,,2282-3653,128.09,,서울특별시 성동구 금호동4가 1338번지 10통4반 현대ESA아파트 910호,서울특별시 성동구 독서당로 328 (금호동4가),4737.0,펫365동물병원,37.6125542,127.0775737
173,3030000.0,3.03e+17,20141127.0,,1.0,영업/정상,0.0,정상,,,,,02-2295-0975,34.6,,서울특별시 성동구 상왕십리동 811번지 텐즈힐몰 221동 134호,서울특별시 성동구 마장로 137 221동 134호 (상왕십리동 텐즈힐몰),4700.0,텐즈힐링동물병원,37.5924044,127.072651
174,3030000.0,3.03e+17,20160225.0,,1.0,영업/정상,0.0,정상,,,,,02-6402-0301,28.78,,서울특별시 성동구 옥수동 561번지 래미안옥수리버젠 상가동 420호,서울특별시 성동구 매봉길 13 1층 420호 (옥수동 래미안옥수리버젠상가),4733.0,오석헌동물병원,37.5950054,127.0794311
175,3030000.0,3.03e+17,20061023.0,,1.0,영업/정상,0.0,정상,,,,,02-6085-7750,23.95,,서울특별시 성동구 금호동4가 1108번지 지상1층 ,서울특별시 성동구 독서당로 289 (금호동4가지상1층),,아지동물병원,37.6000608,127.1091502
176,3160000.0,3.16e+17,20140811.0,,1.0,영업/정상,0.0,정상,,,,,2619-5102,0.0,,서울특별시 구로구 개봉동 492 개봉푸르지오,서울특별시 구로구 남부순환로 775 (개봉동 개봉푸르지오),8236.0,24시 명동물메디컬센터,37.6077895,127.0983261
177,3030000.0,3.03e+17,20160324.0,,1.0,영업/정상,0.0,정상,,,,,02-468-7582,51.6,,서울특별시 성동구 성수동2가 339-23번지 ,서울특별시 성동구 뚝섬로 395 (성수동2가),4781.0,제인동물병원,37.6157809,127.0937068
178,3030000.0,3.03e+17,20030124.0,,1.0,영업/정상,0.0,정상,,,,,02-2297-7582,117.54,,서울특별시 성동구 행당동 322-100번지 ,서울특별시 성동구 행당로8길 41-2 (행당동),,오렌지동물병원,37.6268335,127.0269077
179,3030000.0,3.03e+17,20030124.0,,1.0,영업/정상,0.0,정상,,,,,02-3395-0075,26.32,,서울특별시 성동구 행당동 346번지 한진노변상가 110호,서울특별시 성동구 행당로 76 110호 (행당동 한진노변상가),4717.0,평화와생명동물병원,37.5915544,127.0869415
180,3030000.0,3.03e+17,20130326.0,,1.0,영업/정상,0.0,정상,,,,,02-2281-8122,148.55,,서울특별시 성동구 홍익동 398-2번지 ,서울특별시 성동구 무학로 16 (홍익동),4707.0,라임동물병원,37.5798727,127.0877952
181,3040000.0,3.04e+17,20170328.0,,1.0,영업/정상,0.0,정상,,,,,02-2024-1253,0.0,,,서울특별시 광진구 아차산로 272 (자양동 이마트 자양점),5065.0,쿨펫동물병원,37.5730388,127.0814632
182,3030000.0,3.03e+17,20121218.0,,1.0,영업/정상,0.0,정상,,,,,,16.5,,서울특별시 성동구 행당동 344번지 111호,서울특별시 성동구 독서당로59길 84 신동아아파트상가동 1층 111호 (행당동),4716.0,도담동물병원(출장진료전문 동물병원),37.6050099,127.095637
183,3030000.0,3.03e+17,20030123.0,,1.0,영업/정상,0.0,정상,,,,,02-2299-3283,26.0,,서울특별시 성동구 옥수동 263-1번지 ,서울특별시 성동구 독서당로 200 (옥수동),,함께하는동물병원,37.58822139999999,127.0040298
184,3030000.0,3.03e+17,20131230.0,,1.0,영업/정상,0.0,정상,,,,,02-2291-8275,48.2,,서울특별시 성동구 마장동 791-9번지 ,서울특별시 성동구 마장로 296 (마장동),4758.0,기린동물병원,37.616864,127.0915681
185,3030000.0,3.03e+17,20131219.0,,1.0,영업/정상,0.0,정상,,,,,02-2297-7570,62.12,,서울특별시 성동구 금호동4가 800번지 금호동대우아파트 상가동 206호,서울특별시 성동구 독서당로 270 상가동 2층 206호 (금호동4가 금호동 대우아파트),4738.0,바른동물병원,37.58115770000001,127.0848958
186,3030000.0,3.03e+17,20161021.0,,1.0,영업/정상,0.0,정상,,,,,222810049,62.5,,서울특별시 성동구 금호동2가 1217번지 래미안하이리버 상가동 비201호,서울특별시 성동구 금호로 105 비201호 (금호동2가 래미안하이리버 상가동),4728.0,금호동물병원,37.6122908,126.9317226
187,3030000.0,3.03e+17,20100401.0,,1.0,영업/정상,0.0,정상,,,,,02-2281-5200,101.0,,서울특별시 성동구 행당동 226-3번지 ,서울특별시 성동구 왕십리로 282 (행당동),4751.0,한양동물메디컬센터,37.5986441,127.0962349
188,3030000.0,3.03e+17,20080908.0,,1.0,영업/정상,0.0,정상,,,,,02-2282-7503,63.0,,서울특별시 성동구 행당동 346번지 한진노변상가 109호,서울특별시 성동구 행당로 76 한진노변상가 12층 108호109호203호 (행당동),4717.0,이윤세동물병원,37.6046561,127.0959119
189,3030000.0,3.03e+17,20140227.0,,1.0,영업/정상,0.0,정상,,,,,02-2297-0075,55.39,,서울특별시 성동구 하왕십리동 892-4번지 ,서울특별시 성동구 왕십리로 381 (하왕십리동),4710.0,왕십리조은동물병원,37.4561302,126.8995358
190,3040000.0,3.04e+17,20130627.0,,1.0,영업/정상,0.0,정상,,,,,456-0975,56.3,,서울특별시 광진구 자양동 606-27번지 ,서울특별시 광진구 뚝섬로52길 4 (자양동),5099.0,자양동물병원,37.6096969,127.0188531
191,3030000.0,3.03e+17,20040819.0,,1.0,영업/정상,0.0,정상,,,,,02-2233-1848,65.12,,서울특별시 성동구 금호동2가 485-1,서울특별시 성동구 금호산길 58(금호동2가),4726.0,한빛동물병원,37.5961696,127.0351896
192,3040000.0,3.04e+17,20120612.0,,1.0,영업/정상,0.0,정상,,,,,499-7582,88.62,,서울특별시 광진구 중곡동 193-29,서울특별시 광진구 면목로 142 (중곡동),4908.0,다온동물병원,37.5846556,127.0181826
193,3040000.0,3.04e+17,20120523.0,,1.0,영업/정상,0.0,정상,,,,,457-7582,116.79,,서울특별시 광진구 광장동 582번지 ,서울특별시 광진구 아차산로 537-17 (광장동),4983.0,나루동물병원,37.59179100000001,127.0725556
194,3040000.0,3.04e+17,20170125.0,,1.0,영업/정상,0.0,정상,,,,,02-498-7588,39.62,,,서울특별시 광진구 광나루로 361 2동 103호 (군자동 광진동양파라곤),5003.0,파라곤동물병원,37.5908064,127.0118446
195,3080000.0,3.08e+17,19990107.0,,1.0,영업/정상,0.0,정상,,,,,991-4304,0.0,,서울특별시 강북구 수유동 319-12 삼흥연립,서울특별시 강북구 삼양로123길 6-12 (수유동),1029.0,사랑동물병원,37.6139477,127.0456864
196,3040000.0,3.04e+17,20110601.0,,1.0,영업/정상,0.0,정상,,,,,457-2220,0.0,,서울특별시 광진구 자양동 553-588번지 ,서울특별시 광진구 뚝섬로 541 (자양동),5070.0,준동물병원,37.6108632,127.0225352
197,3070000.0,3.07e+17,20191104.0,,1.0,영업/정상,0.0,정상,,,,,02-982-7975,112.7,,서울특별시 성북구 길음동 498-1 래미안길음센터피스,서울특별시 성북구 숭인로 50 상가동 2203호 (길음동 래미안길음센터피스),2727.0,더편한동물병원,37.5826934,127.0195071
198,3040000.0,3.04e+17,20141210.0,,1.0,영업/정상,0.0,정상,,,,,2038-8253,0.0,,서울특별시 광진구 중곡동 119-7번지 ,서울특별시 광진구 천호대로 623-1 1층 (중곡동),4931.0,서울동물병원,37.5367037,126.8995891
199,3040000.0,3.04e+17,20050111.0,,1.0,영업/정상,0.0,정상,,,,,455-7570,0.0,,서울특별시 광진구 광장동 530-39번지 ,서울특별시 광진구 광나루로 601 (광장동),4984.0,쥬라기동물병원,37.6095305,127.0306021
200,3080000.0,3.08e+17,20130222.0,,1.0,영업/정상,0.0,정상,,,,,02-983-7000,23.8,,서울특별시 강북구 미아동 777-3,서울특별시 강북구 삼양로 252 (미아동),1122.0,봉식동물병원,37.5995064,127.0778661
201,3040000.0,3.04e+17,20170925.0,,1.0,영업/정상,0.0,정상,,,,,24550975,65.0,,,서울특별시 광진구 광나루로 524 (구의동),5031.0,연두동물병원,37.5892125,127.0905471
202,3040000.0,3.04e+17,20170731.0,,1.0,영업/정상,0.0,정상,,,,,24610079,44.45,,,서울특별시 광진구 능동로 18 125호 (자양동 이튼타워리버3차),5096.0,반디동물병원,37.6028695,127.041992
203,3040000.0,3.04e+17,20190314.0,,1.0,영업/정상,0.0,정상,,,,,02-455-5975,0.0,,서울특별시 광진구 자양동 681번지 ,서울특별시 광진구 자양로 48 104호 (자양동),5112.0,아이본 동물병원,37.6087907,127.0593265
204,3040000.0,3.04e+17,20030818.0,,4.0,취소/말소/만료/정지/중지,4.0,말소,,,,,3437-1673,28.0,,서울특별시 광진구 자양동 219-18번지 ,,,Pet 동물병원,37.6135144,127.0611993
205,,,,,,,,,,,,,,,,,,,,37.5983598,127.0343878
206,,,,,,,,,,,,,,,,,,,,37.6111416,127.0564086
207,,,,,,,,,,,,,,,,,,,,37.6030867,127.0239085
208,,,,,,,,,,,,,,,,,,,,37.61891200000001,127.04604
209,,,,,,,,,,,,,,,,,,,,37.6064198,127.0300189
210,,,,,,,,,,,,,,,,,,,,37.6064198,127.0300189
211,,,,,,,,,,,,,,,,,,,,37.6001144,127.033654
212,,,,,,,,,,,,,,,,,,,,37.6069885,127.0606765
213,,,,,,,,,,,,,,,,,,,,37.5921196,127.0161087
214,,,,,,,,,,,,,,,,,,,,37.59339600000001,127.0016826
215,3130000.0,3.13e+17,20210511.0,,1.0,영업/정상,0.0,정상,,,,,02-3144-3253,0.0,,서울특별시 마포구 상수동 402 래미안밤섬리베뉴 1,서울특별시 마포구 독막로20나길 22 B106호 (상수동 래미안밤섬리베뉴 1),4076.0,삼색이동물병원,37.6066109,127.0214422
216,,,,,,,,,,,,,,,,,,,,37.5956896,127.0172008
217,,,,,,,,,,,,,,,,,,,,37.6057605,127.0243654
218,,,,,,,,,,,,,,,,,,,,37.6087789,127.0357595
219,,,,,,,,,,,,,,,,,,,,37.6457346,127.0183809
220,,,,,,,,,,,,,,,,,,,,37.5939102,127.0138634
221,,,,,,,,,,,,,,,,,,,,37.6041902,127.0376727
222,,,,,,,,,,,,,,,,,,,,37.6437387,127.023036
223,,,,,,,,,,,,,,,,,,,,37.6347643,127.0225859
224,,,,,,,,,,,,,,,,,,,,37.6268335,127.0269077
225,,,,,,,,,,,,,,,,,,,,37.6173087,127.012633
226,,,,,,,,,,,,,,,,,,,,37.6306287,127.0237979
227,,,,,,,,,,,,,,,,,,,,37.6110627,127.0337468
228,,,,,,,,,,,,,,,,,,,,37.6414183,127.0222438
229,,,,,,,,,,,,,,,,,,,,37.6433804,127.0157037
230,,,,,,,,,,,,,,,,,,,,37.647723,127.0142549
231,,,,,,,,,,,,,,,,,,,,37.5453295,126.8661802
232,,,,,,,,,,,,,,,,,,,,37.6173606,127.0203693
233,,,,,,,,,,,,,,,,,,,,37.5204807,126.8348781
234,,,,,,,,,,,,,,,,,,,,37.6173606,127.0203693
235,,,,,,,,,,,,,,,,,,,,37.6119461,127.0354377
236,,,,,,,,,,,,,,,,,,,,37.6334284,127.0177384
237,,,,,,,,,,,,,,,,,,,,37.6288338,127.0398506
238,,,,,,,,,,,,,,,,,,,,37.6408619,127.0326834
239,,,,,,,,,,,,,,,,,,,,37.6202587,127.0153335
240,,,,,,,,,,,,,,,,,,,,37.6173606,127.0203693
241,,,,,,,,,,,,,,,,,,,,37.6743145,127.0556024
242,,,,,,,,,,,,,,,,,,,,37.6171833,127.0220243
243,3040000.0,3.04e+17,19950301.0,,2.0,휴업,1.0,휴업,,20090420.0,20100420.0,,446-9984,59.4,,서울특별시 광진구 구의동 233-27번지 ,,,성동가축병원,37.6105577,127.0093532
244,3040000.0,3.04e+17,20040907.0,,1.0,영업/정상,0.0,정상,,,,,452-7580,30.62,,서울특별시 광진구 구의동 53-9번지 ,서울특별시 광진구 천호대로 663 (구의동),4954.0,아차산동물병원,37.6626666,127.0340881
245,3040000.0,3.04e+17,20171208.0,,1.0,영업/정상,0.0,정상,,,,,02-446-8175,200.0,,서울특별시 광진구 구의동 611번지 구의현대2단지아파트 ,서울특별시 광진구 광나루로56길 32 105106201호 (구의동 구의현대2단지아파트),5118.0,광진24시필동물병원,37.6618119,127.0138839
246,,,,,,,,,,,,,,,,,,,,37.6568202,127.0399881
247,3130000.0,3.13e+17,20171023.0,,1.0,영업/정상,0.0,정상,,,,,02-2124-2832,0.0,,서울특별시 마포구 상암동 1648 S-PLEX CENTER 지하1층,서울특별시 마포구 매봉산로 31 S-PLEX CENTER 지하1층 (상암동),3909.0,서울동물복지지원센터 동물병원,37.6578862,127.0363476
248,3040000.0,3.04e+17,20080304.0,,1.0,영업/정상,0.0,정상,,,,,457-8575,49.14,,서울특별시 광진구 자양동 606-14번지 ,서울특별시 광진구 뚝섬로 622-1 (자양동),5099.0,로엘동물병원,37.6826104,127.0475778
249,3040000.0,3.04e+17,20070705.0,,1.0,영업/정상,0.0,정상,,,,,455-0077,0.0,,서울특별시 광진구 능동 256-1번지 ,서울특별시 광진구 천호대로 642-1 (능동),4987.0,애플동물병원,37.6457206,127.0350451
250,3040000.0,3.04e+17,20060703.0,,1.0,영업/정상,0.0,정상,,,,,465-7582,60.08,,서울특별시 광진구 군자동 363-4번지 ,서울특별시 광진구 군자로 84 (군자동),5004.0,보람동물병원,37.669057,127.0431913
251,3040000.0,3.04e+17,20020307.0,,1.0,영업/정상,0.0,정상,,,,,454-9975,65.0,,서울특별시 광진구 중곡동 161-27번지 ,서울특별시 광진구 능동로 334 (중곡동),4928.0,방주종합동물병원,37.6522545,127.0304855
252,3040000.0,3.04e+17,20021226.0,,1.0,영업/정상,0.0,정상,,,,,462-5595,58.0,,서울특별시 광진구 중곡동 241-34번지 ,서울특별시 광진구 긴고랑로 47 (중곡동),4909.0,중곡동물병원,37.6503343,127.0360792
253,3040000.0,3.04e+17,20000721.0,,1.0,영업/정상,0.0,정상,,,,,446-2349,52.93,,서울특별시 광진구 중곡동 58-18번지 ,서울특별시 광진구 용마산로 66 (중곡동),4944.0,용마동물병원,37.6520256,127.046516
254,3040000.0,3.04e+17,20001127.0,,1.0,영업/정상,0.0,정상,,,,,467-3673,98.18,,서울특별시 광진구 화양동 216번지 ,서울특별시 광진구 광나루로 392-1 (화양동),5009.0,피카소동물병원,37.6401423,127.0397801
255,3040000.0,3.04e+17,20000831.0,,1.0,영업/정상,0.0,정상,,,,,456-4466,96.2,,서울특별시 광진구 자양동 680번지 ,서울특별시 광진구 자양로 94 (자양동),5051.0,시민동물병원,37.66375420000001,127.0346498
256,3040000.0,3.04e+17,19990122.0,,1.0,영업/정상,0.0,정상,,,,,444-7533,127.0,,서울특별시 광진구 광장동 517-5번지 삼익아파트 ,서울특별시 광진구 아차산로 493 (광장동),4984.0,동서울동물병원,37.6382175,127.0379818
257,3040000.0,3.04e+17,19971127.0,,1.0,영업/정상,0.0,정상,,,,,457-0292,40.88,,서울특별시 광진구 구의동 659번지 세림리오빌아파트 제비1-1호,서울특별시 광진구 아차산로 451 (구의동),5046.0,프라임동물병원,37.6524438,127.0186235
258,3040000.0,3.04e+17,20180418.0,,1.0,영업/정상,0.0,정상,,,,,02-464-7582,0.0,,서울특별시 광진구 중곡동 162-8번지 ,서울특별시 광진구 능동로43길 3-5 (중곡동),4915.0,스마트동물병원군자점,37.6561457,127.0277048
259,,,,,,,,,,,,,,,,,,,,37.6593503,127.0417621
260,3040000.0,3.04e+17,20160404.0,,1.0,영업/정상,0.0,정상,,,,,468-6612,0.0,,서울특별시 광진구 자양동 550-1,서울특별시 광진구 능동로 49 (자양동 영지빌딩),5074.0,로얄 도그앤캣 메디컬센터,37.6826262,127.0455067
261,3040000.0,3.04e+17,20051005.0,,1.0,영업/정상,0.0,정상,,,,,463-3216,0.0,,서울특별시 광진구 군자동 1-2,서울특별시 광진구 능동로 283 (군자동),4997.0,나래동물병원,37.6721533,127.0463539
262,3040000.0,3.04e+17,20080729.0,,1.0,영업/정상,0.0,정상,,,,,464-2748,887.35,,서울특별시 광진구 자양동 236-127번지 ,서울특별시 광진구 뚝섬로 462 (자양동),5081.0,노룬산동물병원,37.6517762,127.077513
263,3040000.0,3.04e+17,20131023.0,,1.0,영업/정상,0.0,정상,,,,,464-7588,111.29,,서울특별시 광진구 중곡동 166-6번지 ,서울특별시 광진구 능동로 407 2층 (중곡동),4908.0,드림펫 동물병원,37.6689567,127.0803072
264,3050000.0,3.05e+17,20130326.0,,1.0,영업/정상,0.0,정상,,,,,02-2242-7975,0.0,,서울특별시 동대문구 전농동 652-1번지 ,서울특별시 동대문구 답십리로 77 (전농동),2552.0,제연동물병원,37.643527,127.0654588
265,3220000.0,3.22e+17,20210927.0,,1.0,영업/정상,0.0,정상,,,,,02-517-5585,,,서울특별시 강남구 삼성동 9-5 201호,서울특별시 강남구 선릉로126길 6(삼성동),6092.0,강남예치과동물병원,37.6249568,127.0799773
266,3050000.0,3.05e+17,20100629.0,,1.0,영업/정상,0.0,정상,,,,,02-957-7075,41.8,,서울특별시 동대문구 용두동 790번지 롯데캐슬피렌체 ,서울특별시 동대문구 정릉천동로 58 1층 125호 (용두동 롯데캐슬피렌체),2566.0,그린동물병원,37.6291675,127.0577933
267,3050000.0,3.05e+17,20070511.0,,1.0,영업/정상,0.0,정상,,,,,02-2234-1379,0.0,,서울특별시 동대문구 신설동 109-13번지 청계천 대성 스카이렉스1 ,서울특별시 동대문구 청계천로 417 108호 (신설동 청계천 대성 스카이렉스1),2586.0,맑은 동물병원,37.6634257,127.0762135
268,,,,,,,,,,,,,,,,,,,,37.6628519,127.0602666
269,,,,,,,,,,,,,,,,,,,,37.53350030000001,126.8695126
270,,,,,,,,,,,,,,,,,,,,37.6629348,127.0463381
271,,,,,,,,,,,,,,,,,,,,37.622143,127.0863716
272,,,,,,,,,,,,,,,,,,,,37.65839649999999,127.0657368
273,,,,,,,,,,,,,,,,,,,,37.5252364,126.8594385
274,,,,,,,,,,,,,,,,,,,,37.65006109999999,127.0762802
275,,,,,,,,,,,,,,,,,,,,37.6636357,127.0685135
276,,,,,,,,,,,,,,,,,,,,37.6304778,127.0901988
277,,,,,,,,,,,,,,,,,,,,37.6466484,127.0709824
278,,,,,,,,,,,,,,,,,,,,37.4860176,127.0210232
279,,,,,,,,,,,,,,,,,,,,37.6474434,127.0779019
280,,,,,,,,,,,,,,,,,,,,37.644231,127.0634009
281,,,,,,,,,,,,,,,,,,,,37.6237517,127.0732642
282,,,,,,,,,,,,,,,,,,,,37.6293085,127.0573482
283,,,,,,,,,,,,,,,,,,,,37.6652688,127.0665438
284,,,,,,,,,,,,,,,,,,,,36.12707109999999,-79.86071799999999
285,,,,,,,,,,,,,,,,,,,,37.6389443,127.0647295
286,,,,,,,,,,,,,,,,,,,,37.6153327,127.0666576
287,,,,,,,,,,,,,,,,,,,,37.633114,127.058835
288,,,,,,,,,,,,,,,,,,,,37.6192441,127.0796184
289,3050000.0,3.05e+17,20200110.0,,1.0,영업/정상,0.0,정상,,,,,02-2213-0075,128.78,,서울특별시 동대문구 장안동 435-6번지 ,서울특별시 동대문구 장한로 44 1층 (장안동),2643.0,아인스동물병원,37.6302524,127.0694461
290,3050000.0,3.05e+17,20171106.0,,1.0,영업/정상,0.0,정상,,,,,02-2212-7596,0.0,,서울특별시 동대문구 장안동 330-2번지 ,서울특별시 동대문구 답십리로 293 1층 (장안동),2523.0,현대종합동물병원,37.6508762,127.0618329
291,3050000.0,3.05e+17,20051025.0,,1.0,영업/정상,0.0,정상,,,,,02-960-7501,92.16,,서울특별시 동대문구 청량리동 400번지 ,서울특별시 동대문구 홍릉로 64-1 (청량리동),2484.0,디아크동물병원,37.6400147,127.0642892
292,3050000.0,3.05e+17,20040330.0,,1.0,영업/정상,0.0,정상,,,,,02-2244-1081,94.3,,서울특별시 동대문구 전농동 38-24번지 ,서울특별시 동대문구 사가정로 121 (전농동),2507.0,주주동물병원,37.6477914,127.0623239
