,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),축산업무구분명,축산물가공업구분명,축산일련번호,권리주체일련번호,총인원,위도,경도
382,3040000.0,3.0400000132021e+17,20210723.0,,1.0,영업/정상,0.0,정상,,,,,,,,서울특별시 광진구 능동 ***-** 능동 하늘집,서울특별시 광진구 능동로**길 *** 능동 하늘집 *층 ***호 (능동),4987.0,우연컴퍼니,20210723180435.0,I,2020-12-06 22:05:00.0,,207434.987336067,450238.049488009,,,,,,,
383,3180000.0,3.1800000132021e+17,20210726.0,,1.0,영업/정상,0.0,정상,,,,,02-843-6691,,,서울특별시 영등포구 대림동 ***-**,서울특별시 영등포구 대림로**길 ** *층 (대림동),7381.0,옥이커피,20210726175051.0,I,2020-12-06 22:08:00.0,,190933.354140475,444346.777416496,,,,,,,
384,3000000.0,3.0000000132021e+17,20210727.0,,1.0,영업/정상,0.0,정상,,,,,,,,서울특별시 종로구 창신동 ***-** 삼우텍스프라자,서울특별시 종로구 지봉로 ** 삼우텍스프라자 (창신동),3121.0,란제리하우스,20210727110011.0,I,2020-12-06 22:09:00.0,,201273.887781838,452163.292543039,,,,,,,
385,3100000.0,3.1000000132021e+17,20210729.0,,1.0,영업/정상,0.0,정상,,,,,070-4118-0711,,,서울특별시 노원구 상계동 *** 상계주공*단지아파트 상가동 ***호,서울특별시 노원구 동일로 **** 상가동 ***호 (상계동 상계주공*단지아파트),1690.0,타입비,20210729170725.0,I,2020-12-06 21:01:00.0,,205264.637477558,461827.579520796,,,,,,,
387,3220000.0,3.2200000132021e+17,20210730.0,,1.0,영업/정상,0.0,정상,,,,,070-4351-3000,,,서울특별시 강남구 역삼동 ***-** 영빌딩,서울특별시 강남구 테헤란로**길 ** 영빌딩 *층 (역삼동),6222.0,(주)레이바이오에이치앤비,20210730100639.0,I,2020-12-08 00:01:00.0,,203529.413259327,444231.985812056,,,,,,,
388,3160000.0,3.1600000132014e+17,20141124.0,,1.0,영업/정상,0.0,정상,,,,,,,,서울특별시 구로구 구로동 **-* 스페스큐브 ***호,서울특별시 구로구 가마산로 *** *층 ***호 (구로동 스페스큐브),8307.0,(주)모든통상,20210803163729.0,U,2020-12-08 00:05:00.0,,189925.846221375,443503.181948403,,,,,,,
389,3010000.0,3.010000013202e+17,20200914.0,,1.0,영업/정상,0.0,정상,,,,,02-709-0191,,,서울특별시 중구 남대문로*가 **-** 연세대학교 세브란스빌딩,서울특별시 중구 통일로 ** 연세대학교 세브란스빌딩 **층 (남대문로*가),4527.0,한국베링거인겔하임동물약품(주),20210804115158.0,U,2020-12-08 00:06:00.0,,197612.995083649,450539.857693464,,,,,,,
390,3150000.0,3.1500000132021e+17,20210810.0,,1.0,영업/정상,0.0,정상,,,,,02-2697-8887,13.68,,서울특별시 강서구 화곡동 **-*** 금산빌,서울특별시 강서구 까치산로*길 **-**(화곡동 금산빌),7725.0,(주)한울피앤케이,20210810111705.0,I,2020-12-07 23:02:00.0,,186489.058159732,448637.060822921,,,,,,,
391,3210000.0,3.2100000132021e+17,20210811.0,,1.0,영업/정상,0.0,정상,,,,,070-8676-1711,,,서울특별시 서초구 서초동 ****-* LG서초에클라트,서울특별시 서초구 반포대로**길 ** LG서초에클라트 **층 ****호 (서초동),6651.0,심콩캣,20210811203003.0,I,2020-12-07 23:03:00.0,,201213.64069933,442739.647017252,,,,,,,
392,3130000.0,3.1300000132021e+17,20210819.0,,1.0,영업/정상,0.0,정상,,,,,,,,서울특별시 마포구 신수동 *** 밤섬경남아너스빌,서울특별시 마포구 독막로**길 ** b***-***층 (신수동 밤섬경남아너스빌),4089.0,키즈밋인터네셔널,20210819152651.0,I,2020-12-07 22:01:00.0,,194301.304865904,449388.053900946,,,,,,,
393,3110000.0,3.1100000132021e+17,20210823.0,,1.0,영업/정상,0.0,정상,,,,,,,,서울특별시 은평구 진관동 ** 은평뉴타운 상림마을 ***동 ***호,서울특별시 은평구 진관*로 **-** ***동 ***호 (진관동 은평뉴타운 상림마을),3303.0,하울,20210823133510.0,I,2020-12-07 22:05:00.0,,193847.429070457,460006.426256932,,,,,,,
395,3030000.0,3.0300000132021e+17,20210827.0,,1.0,영업/정상,0.0,정상,,,,,02-2282-5131,,,서울특별시 성동구 금호동*가 ***-*,서울특별시 성동구 독서당로 ***(금호동*가),4737.0,올리고365성동지사,20210827160234.0,I,2020-12-07 22:09:00.0,,201870.41665148,449531.347914852,,,,,,,
