"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총인원"
"3160000","316000001320200002","20201127","","01","영업/정상","0000","정상","","","","","02-1600-4779","","","서울특별시 구로구 구로동 614-33 라이프종합공구상가 211호","서울특별시 구로구 구로중앙로 237 라이프종합공구상가 211호 (구로동)","08215","(주)지오미디어","20201127161840","I","2019-10-31 22:09:00.0","","188907.966108621","444898.367647601","","","","",""
"3230000","323000001320200008","20201203","","01","영업/정상","0000","정상","","","","","","","","서울특별시 송파구 가락동 10-13","서울특별시 송파구 중대로 197 3층 305호 (가락동)","05703","에이비피아이(주)","20201203105010","I","2019-11-02 00:05:00.0","","211070.184691361","444174.460137701","","","","",""
"3030000","303000001320200002","20201222","","01","영업/정상","0000","정상","","","","","027950297","","","서울특별시 성동구 성수동2가 280-15 에이스성수타워1 801호","서울특별시 성동구 광나루로8길 10 에이스성수타워1 8층 801호 (성수동2가)","04799","(주)네오딘바이오벳","20201228103308","U","2019-11-01 21:00:00.0","","205557.941680639","449473.46380541","","","","",""
"3000000","300000001320210001","20210105","","01","영업/정상","0000","정상","","","","","","","","서울특별시 종로구 익선동 55 현대뜨레비앙","서울특별시 종로구 돈화문로11가길 59 140호 (익선동 현대뜨레비앙)","03132","(주)아이바이오사이언스","20210107170801","U","2020-12-01 00:09:00.0","","199052.164234663","452535.569961658","","","","",""
"3120000","312000001320210001","20210114","","01","영업/정상","0000","정상","","","","","07046470268","","","서울특별시 서대문구 미근동 72-1 미근빌딩","서울특별시 서대문구 충정로6안길 27 미근빌딩 4층 1호 (미근동)","03740","포베오","20210114094011","I","2020-11-30 23:06:00.0","","197015.074449594","451227.679921814","","","","",""
"3130000","313000001320210001","20210115","","01","영업/정상","0000","정상","","","","","","","","서울특별시 마포구 연남동 487-178","서울특별시 마포구 성미산로16길 37 15통4반 (연남동)","03986","나무시스","20210115095543","I","2020-11-30 23:07:00.0","","192711.948492469","450807.687845189","","","","",""
"3230000","323000001320210001","20210119","","01","영업/정상","0000","정상","20210423","","","","","","","서울특별시 송파구 문정동 628 가든파이브툴","서울특별시 송파구 충민로 10 가든파이브툴 B동 7층 21호 (문정동)","05840","미스터라라","20210503150720","U","2020-12-05 00:05:00.0","","210480.282018702","441833.16323518","","","","",""
"3210000","321000001320200004","20200923","","03","폐업","0002","폐업","20210623","","","","070-8845-7309","","","서울특별시 서초구 방배동 449-6","서울특별시 서초구 방배천로2길 21 4층 486호 (방배동)","06693","팻츠온","20210623161916","U","2020-12-05 22:05:00.0","","198511.665525642","441661.15742289","","","","",""
"3180000","318000001320200001","20200429","","01","영업/정상","0000","정상","","","","","02-6180-0086","","","서울특별시 영등포구 영등포동4가 56-3","서울특별시 영등포구 영중로 23 (영등포동4가)","07301","베이비몽","20210528092613","U","2020-12-04 21:00:00.0","","191564.119632973","446251.574337289","","","","",""
"3160000","316000001320210002","20210119","","01","영업/정상","0000","정상","","","","","","","","서울특별시 구로구 구로동 222-7 코오롱디지털타워빌란트 1동 607호","서울특별시 구로구 디지털로32길 30 코오롱디지털타워빌란트 1동 6층 607호 (구로동)","08390","담컴퍼니","20210119163303","I","2020-11-30 22:01:00.0","","190776.468544178","442370.143700207","","","","",""
"3230000","323000001320200006","20201116","","01","영업/정상","0000","정상","","","","","02-496-4074","","","서울특별시 송파구 방이동 65-2 진넥스레이크뷰","서울특별시 송파구 오금로 99 진넥스레이크뷰 8층 (방이동)","05548","버박코리아(주)","20210209152801","U","2020-12-01 23:01:00.0","","209464.500962759","445693.551238562","","","","",""
"3130000","313000001320210003","20210216","","01","영업/정상","0000","정상","","","","","027948940","","","서울특별시 마포구 마포동 343-2","서울특별시 마포구 마포대로4다길 23-8 (마포동)","04178","텍소피아몰","20210216084140","I","2020-12-01 23:08:00.0","","195035.59631653","448206.301166714","","","","",""
"3130000","313000001320210005","20210308","","01","영업/정상","0000","정상","","","","","","","","서울특별시 마포구 망원동 395-47 진흥빌라","서울특별시 마포구 망원로2길 95 301호 (망원동 진흥빌라)","04017","비앤케이","20210308130202","I","2020-12-02 23:00:00.0","","191458.39596625","450129.256086724","","","","",""
"3130000","313000001320210004","20210308","","01","영업/정상","0000","정상","","","","","","","","서울특별시 마포구 망원동 395-47 진흥빌라","서울특별시 마포구 망원로2길 95 301호 (망원동 진흥빌라)","04017","에스제이","20210308125947","I","2020-12-02 23:00:00.0","","191458.39596625","450129.256086724","","","","",""
"3240000","324000001320210001","20210311","","01","영업/정상","0000","정상","","","","","02-6326-3655","","","서울특별시 강동구 성내동 386-18 301호","서울특별시 강동구 양재대로101길 41 301호 (성내동)","05374","메디365","20210311104200","I","2020-12-02 23:03:00.0","","211909.700334962","447825.904327241","","","","",""
"3180000","318000001320210001","20210312","","01","영업/정상","0000","정상","","","","","","","","서울특별시 영등포구 양평동4가 23-7","서울특별시 영등포구 선유로47길 19 우신하이랜드 지층 137호 (양평동4가)","07209","선유사","20210312162658","I","2020-12-02 23:04:00.0","","190625.662427406","448156.013984079","","","","",""
"3160000","316000001320210001","20210114","","01","영업/정상","0000","정상","","","","","","","","서울특별시 구로구 개봉동 309-37 누리애빌라 301호","서울특별시 구로구 서해안로34가길 53 301호 (개봉동 누리애빌라)","08339","다우리","20210316110411","U","2020-12-02 23:08:00.0","","186680.712117006","443574.111278073","","","","",""
"3240000","324000001320190002","20190807","","01","영업/정상","0000","정상","","","","","","","","서울특별시 강동구 천호동 32-28","서울특별시 강동구 양재대로131가길 4-4 601호 (천호동)","05307","마루모아","20210319133417","U","2020-12-02 22:01:00.0","","212487.093809606","449425.628430845","","","","",""
"3220000","322000001320210002","20210325","","01","영업/정상","0000","정상","","","","","02-733-7080","","","서울특별시 강남구 삼성동 145 삼하빌딩","서울특별시 강남구 봉은사로 502 삼하빌딩 702호 (삼성동)","06163","주식회사 파이브원","20210325115350","I","2020-12-02 22:07:00.0","","204681.332375585","445621.144386783","","","","",""
"3220000","322000001320210003","20210325","","01","영업/정상","0000","정상","","","","","02-733-7080","","","서울특별시 강남구 삼성동 145 삼하빌딩","서울특별시 강남구 봉은사로 502 삼하빌딩 702호 (삼성동)","06163","주식회사 파이브원","20210325134023","I","2020-12-02 22:07:00.0","","204681.332375585","445621.144386783","","","","",""
"3080000","308000001320110001","20111014","","01","영업/정상","0000","정상","","","","","","","","서울특별시 강북구 수유동 63 삼호아파트 수유프라자","서울특별시 강북구 도봉로 261 507호 (수유동 삼호아파트 수유프라자)","01114","(주)대종기기산업","20210326151526","U","2020-12-02 22:08:00.0","","202112.077352128","458792.734842786","","","","",""
"3010000","301000001320180002","20180509","","01","영업/정상","0000","정상","","","","","02-2231-8785","","","서울특별시 중구 황학동 715 기업은행성동지점","서울특별시 중구 퇴계로 439 기업은행성동지점 (황학동)","04576","(주)케이디알한국기업서비스","20210402142511","U","2020-12-04 00:04:00.0","","201742.972043744","451520.021136319","","","","",""
"3220000","322000001320210004","20210413","","01","영업/정상","0000","정상","","","","","02-3471-6581","","","서울특별시 강남구 역삼동 829","서울특별시 강남구 역삼로7길 22 5678층 (역삼동)","06244","(주)비엠에스","20210419101448","U","2020-12-03 22:01:00.0","","202844.805360798","443719.481843616","","","","",""
"3170000","317000001320200001","20200204","","03","폐업","0002","폐업","20210420","","","","","","","서울특별시 금천구 가산동 371-57 가산 더스카이밸리 1차","서울특별시 금천구 가산디지털1로 142 가산 더스카이밸리 1차 1010호 (가산동)","08507","아담스팟","20210420161729","U","2020-12-03 22:02:00.0","","189603.222916543","441801.135064157","","","","",""
"3050000","305000001320170002","20170331","","01","영업/정상","0000","정상","","","","","2173-7180","","","서울특별시 동대문구 용두동 249-1","서울특별시 동대문구 천호대로 64 (용두동)","02587","동아에스티(주)","20210420172544","U","2020-12-03 22:02:00.0","","202601.594014166","452366.257544294","","","","",""
"3230000","323000001320210006","20210421","","01","영업/정상","0000","정상","","","","","","","","서울특별시 송파구 문정동 642 송파 테라타워2","서울특별시 송파구 송파대로 201 송파 테라타워2 A동 G315-1호 (문정동)","05854","미스터라라","20210421141432","I","2020-12-03 22:03:00.0","","210627","442875","","","","",""
"3190000","319000001320210001","20210422","","01","영업/정상","0000","정상","","","","","","","","서울특별시 용산구 한강로2가 2-37 용산토투밸리","서울특별시 용산구 새창로 217 용산토투밸리 1104호 (한강로2가)","04376","호크마행정사사무소","20210422104145","I","2020-12-03 22:04:00.0","","197083.100438264","447552.774477998","","","","",""
"3040000","304000001320210001","20210317","","01","영업/정상","0000","정상","","","","","070-8864-1212","","","서울특별시 광진구 화양동 1 건국대학교 창의관 209호","서울특별시 광진구 능동로 120 건국대학교 창의관 209호 (화양동)","05029","주식회사 위드펫바이오","20210518204550","U","2020-12-06 00:08:00.0","","206445.881091692","448922.881688102","","","","",""
"3140000","314000001320190001","20190812","","03","폐업","0002","폐업","20210422","","","","","","","서울특별시 양천구 신정동 1316 신정이펜하우스3단지 302동 503호","서울특별시 양천구 신정이펜1로 50 302동 503호 (신정동 신정이펜하우스3단지)","08050","펫넷","20210422093311","U","2020-12-03 22:04:00.0","","187559.550538896","446513.851633732","","","","",""
"3230000","323000001320210007","20210426","","01","영업/정상","0000","정상","","","","","","","","서울특별시 송파구 문정동 642 송파 테라타워2","서울특별시 송파구 송파대로 201 송파 테라타워2 A동 315-2호 (문정동)","05854","미스터라라","20210426094510","I","2020-12-03 22:08:00.0","","210627","442875","","","","",""
"3150000","315000001320210002","20210426","","01","영업/정상","0000","정상","","","","","070-8769-9207","","","서울특별시 강서구 마곡동 799-4 마곡지웰타워","서울특별시 강서구 공항대로 200 마곡지웰타워 216호 (마곡동)","07631","(주)태웅메디칼","20210426120933","I","2020-12-03 22:08:00.0","","","","","","","",""
"3180000","318000001320210002","20210427","","01","영업/정상","0000","정상","","","","","","","","서울특별시 영등포구 영등포동5가 24 동남상가아파트","서울특별시 영등포구 영등포로37길 4 제동열56호 (영등포동5가 동남상가아파트)","07250","주식회사 상상타래","20210427173333","I","2020-12-03 22:09:00.0","","191590.878296395","446489.41953806","","","","",""
"3200000","320000001320210004","20210428","","01","영업/정상","0000","정상","","","","","","","","서울특별시 관악구 봉천동 1708 두산아파트","서울특별시 관악구 봉천로 387 110동 501호 (봉천동 두산아파트)","08750","(주)탑커머스 관악지점","20210428100027","I","2020-12-03 21:00:00.0","","194879.596231677","442483.131081868","","","","",""
"3030000","303000001320210003","20210503","","01","영업/정상","0000","정상","","","","","0222686780","","","서울특별시 성동구 용답동 227-1 화성개발장한평 407호","서울특별시 성동구 자동차시장1길 18 화성개발장한평 407호 (용답동)","04808","제이에스테크","20210503105459","I","2020-12-05 00:05:00.0","","205204.624667769","450982.009547642","","","","",""
"3160000","316000001320210011","20210506","","03","폐업","0002","폐업","20210506","","","","028681527","","","서울특별시 구로구 구로동 1127-5 101호","서울특별시 구로구 디지털로32다길 14 1층 101호 (구로동)","08392","세븐일레븐구로디지털점","20210506142628","I","2020-12-05 00:08:00.0","","191069.416650513","442251.692435799","","","","",""
"3160000","316000001320210012","20210513","","01","영업/정상","0000","정상","","","","","","","","서울특별시 구로구 구로동 197-28 이앤씨벤처드림타워6차","서울특별시 구로구 디지털로31길 41 이앤씨벤처드림타워6차 312동 170호 (구로동)","08375","(주)디지인","20210513173818","I","2020-12-04 23:05:00.0","","190447.24866829","442558.310755613","","","","",""
"3130000","313000001320210006","20210413","","01","영업/정상","0000","정상","","","","","","","","서울특별시 마포구 상암동 1637 상암월드컵파크 2단지","서울특별시 마포구 월드컵북로47길 46 206동 1103호 (상암동 상암월드컵파크 2단지)","03912","웰비트","20210520143112","U","2020-12-04 22:02:00.0","","190352.555252104","452510.91383579","","","","",""
"3230000","323000001320150001","20150630","","03","폐업","0002","폐업","20210520","","","","02-402-7700","","","","서울특별시 송파구 충민로 66 T동 8020호 (문정동 가든파이브라이프)","05838","(주)아미고글로벌","20210520092527","U","2020-12-04 22:02:00.0","","211053.11951800000","442026.98878300000","","","","",""
"3220000","322000001320210005","20210608","","01","영업/정상","0000","정상","","","","","02-514-2115","","","서울특별시 강남구 논현동 238 쿠쿠빌딩","서울특별시 강남구 언주로 652 쿠쿠빌딩 3층 (논현동)","06098","주식회사 허글","20210608150103","I","2020-12-05 23:00:00.0","","203090.626693466","445882.278020751","","","","",""
"3220000","322000001320210006","20210610","","01","영업/정상","0000","정상","","","","","02-514-2115","","","서울특별시 강남구 논현동 238 쿠쿠빌딩","서울특별시 강남구 언주로 652 쿠쿠빌딩 3층 (논현동)","06098","주식회사 허글","20210610100754","I","2020-12-05 23:02:00.0","","203090.626693466","445882.278020751","","","","",""
"3220000","322000001320210007","20210616","","01","영업/정상","0000","정상","","","","","","","","서울특별시 강남구 논현동 177-7","서울특별시 강남구 논현로119길 27 201호 (논현동)","06117","에스디헬스케어","20210616152840","I","2020-12-05 23:08:00.0","","202636.545697339","445253.065490153","","","","",""
"3210000","321000001320200003","20200603","","01","영업/정상","0000","정상","","","","","","","","서울특별시 서초구 양재동 292-10 201호","서울특별시 서초구 언남10길 41 2층 201호 (양재동)","06781","아낌없이주는나무","20210622160752","U","2020-12-05 22:04:00.0","","203956.096638336","441170.049891434","","","","",""
"3210000","321000001320000001","20000426","","01","영업/정상","0000","정상","","","","","1577-8455","71.25","","서울특별시 서초구 서초동 1640-25 화니빌딩 3층","서울특별시 서초구 서초중앙로22길 92-13 (서초동화니빌딩 3층)","","주식회사 서울코퍼레이션","20210622130643","U","2020-12-05 22:04:00.0","","201651.248944894","443505.587865519","","","","",""
"3210000","321000001320210001","20210624","","01","영업/정상","0000","정상","","","","","","","","서울특별시 서초구 양재동 285 킴스빌딩","서울특별시 서초구 논현로13길 19 킴스빌딩 2층 (양재동)","06782","더베리씽 the very thing","20210624125303","I","2020-12-05 22:06:00.0","","204043.37","441336.245","","","","",""
"3120000","312000001320210002","20210701","","01","영업/정상","0000","정상","","","","","","","","서울특별시 서대문구 남가좌동 *** 남가좌동현대아파트","서울특별시 서대문구 가재울로 ** ***동 ***호 (남가좌동 남가좌동현대아파트)","03710","로그인포유","20210701093232","I","2020-12-07 00:03:00.0","","192874.514454351","452525.219515622","","","","",""
"3180000","318000001320210003","20210706","","01","영업/정상","0000","정상","","","","","","28","","서울특별시 영등포구 도림동 ***-* 타원벨라움","서울특별시 영등포구 도신로**길 ** 타원벨라움 ***호 (도림동)","07375","헬네고월커","20210706134450","U","2020-12-07 00:08:00.0","","190740.721015868","445117.777514798","","","","",""
"3220000","322000001320210009","20210715","","01","영업/정상","0000","정상","","","","","","","","서울특별시 강남구 역삼동 ***-**","서울특별시 강남구 도곡로**길 ** ***호 (역삼동)","06256","931스토어","20210715150905","I","2020-12-06 23:07:00.0","","203154.476449788","443324.740342664","","","","",""
"3220000","322000001320210008","20210708","","04","취소/말소/만료/정지/중지","0004","말소","","","","","","","","서울특별시 강남구 대치동 ***-** 동구빌딩","서울특별시 강남구 테헤란로**길 ** 동구빌딩 ****호 (대치동)","06179","씨에스와이인터내셔날","20210715143847","U","2020-12-06 23:07:00.0","","205191.3141658","444916.197867865","","","","",""
"3040000","304000001320210002","20210723","","01","영업/정상","0000","정상","","","","","","","","서울특별시 광진구 능동 ***-** 능동 하늘집","서울특별시 광진구 능동로**길 *** 능동 하늘집 *층 ***호 (능동)","04987","우연컴퍼니","20210723180435","I","2020-12-06 22:05:00.0","","207434.987336067","450238.049488009","","","","",""
"3180000","318000001320210004","20210726","","01","영업/정상","0000","정상","","","","","02-843-6691","","","서울특별시 영등포구 대림동 ***-**","서울특별시 영등포구 대림로**길 ** *층 (대림동)","07381","옥이커피","20210726175051","I","2020-12-06 22:08:00.0","","190933.354140475","444346.777416496","","","","",""
"3000000","300000001320210002","20210727","","01","영업/정상","0000","정상","","","","","","","","서울특별시 종로구 창신동 ***-** 삼우텍스프라자","서울특별시 종로구 지봉로 ** 삼우텍스프라자 (창신동)","03121","란제리하우스","20210727110011","I","2020-12-06 22:09:00.0","","201273.887781838","452163.292543039","","","","",""
"3100000","310000001320210001","20210729","","01","영업/정상","0000","정상","","","","","070-4118-0711","","","서울특별시 노원구 상계동 *** 상계주공*단지아파트 상가동 ***호","서울특별시 노원구 동일로 **** 상가동 ***호 (상계동 상계주공*단지아파트)","01690","타입비","20210729170725","I","2020-12-06 21:01:00.0","","205264.637477558","461827.579520796","","","","",""
"3200000","320000001320190001","20190311","","03","폐업","0002","폐업","20210728","","","","","","","서울특별시 관악구 신림동 **** *층","서울특별시 관악구 신림로**길 ** *층 (신림동)","08819","아톰커머스","20210729163559","U","2020-12-06 21:01:00.0","","194204.699731556","440720.370955853","","","","",""
"3220000","322000001320210010","20210730","","01","영업/정상","0000","정상","","","","","070-4351-3000","","","서울특별시 강남구 역삼동 ***-** 영빌딩","서울특별시 강남구 테헤란로**길 ** 영빌딩 *층 (역삼동)","06222","(주)레이바이오에이치앤비","20210730100639","I","2020-12-08 00:01:00.0","","203529.413259327","444231.985812056","","","","",""
"3160000","316000001320140002","20141124","","01","영업/정상","0000","정상","","","","","","","","서울특별시 구로구 구로동 **-* 스페스큐브 ***호","서울특별시 구로구 가마산로 *** *층 ***호 (구로동 스페스큐브)","08307","(주)모든통상","20210803163729","U","2020-12-08 00:05:00.0","","189925.846221375","443503.181948403","","","","",""
"3010000","301000001320200004","20200914","","01","영업/정상","0000","정상","","","","","02-709-0191","","","서울특별시 중구 남대문로*가 **-** 연세대학교 세브란스빌딩","서울특별시 중구 통일로 ** 연세대학교 세브란스빌딩 **층 (남대문로*가)","04527","한국베링거인겔하임동물약품(주)","20210804115158","U","2020-12-08 00:06:00.0","","197612.995083649","450539.857693464","","","","",""
"3150000","315000001320210003","20210810","","01","영업/정상","0000","정상","","","","","02-2697-8887","13.68","","서울특별시 강서구 화곡동 **-*** 금산빌","서울특별시 강서구 까치산로*길 **-**(화곡동 금산빌)","07725","(주)한울피앤케이","20210810111705","I","2020-12-07 23:02:00.0","","186489.058159732","448637.060822921","","","","",""
"3210000","321000001320210002","20210811","","01","영업/정상","0000","정상","","","","","070-8676-1711","","","서울특별시 서초구 서초동 ****-* LG서초에클라트","서울특별시 서초구 반포대로**길 ** LG서초에클라트 **층 ****호 (서초동)","06651","심콩캣","20210811203003","I","2020-12-07 23:03:00.0","","201213.64069933","442739.647017252","","","","",""
"3130000","313000001320210007","20210819","","01","영업/정상","0000","정상","","","","","","","","서울특별시 마포구 신수동 *** 밤섬경남아너스빌","서울특별시 마포구 독막로**길 ** b***-***층 (신수동 밤섬경남아너스빌)","04089","키즈밋인터네셔널","20210819152651","I","2020-12-07 22:01:00.0","","194301.304865904","449388.053900946","","","","",""
"3110000","311000001320210001","20210823","","01","영업/정상","0000","정상","","","","","","","","서울특별시 은평구 진관동 ** 은평뉴타운 상림마을 ***동 ***호","서울특별시 은평구 진관*로 **-** ***동 ***호 (진관동 은평뉴타운 상림마을)","03303","하울","20210823133510","I","2020-12-07 22:05:00.0","","193847.429070457","460006.426256932","","","","",""
"3010000","301000001320200002","20200604","","03","폐업","0002","폐업","20210826","","","","02-724-6165","","","서울특별시 중구 태평로*가 **-** 태성빌딩","서울특별시 중구 세종대로**길 ** 태성빌딩  층 ***호 (태평로*가)","04519","샤빗","20210826113502","U","2020-12-07 22:08:00.0","","197814.337747467","451705.306153084","","","","",""
"3030000","303000001320210004","20210827","","01","영업/정상","0000","정상","","","","","02-2282-5131","","","서울특별시 성동구 금호동*가 ***-*","서울특별시 성동구 독서당로 ***(금호동*가)","04737","올리고365성동지사","20210827160234","I","2020-12-07 22:09:00.0","","201870.41665148","449531.347914852","","","","",""
