개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명
3030000,3.03E+17,20161219,,1,영업/정상,0,정상,,,,,02-2282-7501,43.8,,서울특별시 성동구 옥수동 528번지 이편한세상옥수파크힐스 ,서울특별시 성동구 매봉길 50 (옥수동 이편한세상옥수파크힐스),4731,스테이동물병원
3020000,3.02E+17,20050624,,1,영업/정상,0,정상,,,,,792-7602,107.5,,서울특별시 용산구 이태원동 21-1 태광빌딩 1층,서울특별시 용산구 보광로 90 태광빌딩 1층 (이태원동),4406,청화종합동물병원
3020000,3.02E+17,20180514,,1,영업/정상,0,정상,,,,,02-797-1275,73,,서울특별시 용산구 한강로3가 63-389 용산시티파크1단지 101동 101호,서울특별시 용산구 서빙고로 35 101동 101호 (한강로3가 용산시티파크1단지),4385,워너비동물병원 용산점
3030000,3.03E+17,20161122,,1,영업/정상,0,정상,,,,,02-468-7975,17.5,,서울특별시 성동구 성수동1가 22-28번지 1층 ,서울특별시 성동구 성수일로 33 1층 (성수동1가 정인숙보습학원),4779,포레동물병원
3000000,3.00E+17,20171116,,1,영업/정상,0,정상,,,,,,0,,서울특별시 종로구 홍파동 42-13 경희궁자이 2단지 상가동 2229호,서울특별시 종로구 송월길 99 상가동 2층 2229호 (홍파동 경희궁자이 2단지),3165,경희궁 바른 동물병원
3030000,3.03E+17,20180706,,1,영업/정상,0,정상,,,,,02-466-8215,51,,서울특별시 성동구 성수동1가 718번지 트리마제 ,서울특별시 성동구 왕십리로 16 (성수동1가 트리마제),4773,달링동물병원
3030000,3.03E+17,20180330,,1,영업/정상,0,정상,,,,,02-2039-7572,50,,서울특별시 성동구 하왕십리동 1070번지 센트라스 ,서울특별시 성동구 왕십리로 410 (하왕십리동 센트라스),4701,다온동물병원
3030000,3.03E+17,20170119,,1,영업/정상,0,정상,,,,,02-2297-9300,35,,,서울특별시 성동구 왕십리로 410 127동 지하층 030호 (하왕십리동 센트라스),4701,바라봄동물병원
3030000,3.03E+17,20190513,,1,영업/정상,0,정상,,,,,234094640,30.68,,서울특별시 성동구 송정동 79-2번지 ,서울특별시 성동구 광나루로 337 (송정동),4801,수동물병원
3030000,3.03E+17,20190725,,1,영업/정상,0,정상,,,,,264546182,42.24,,서울특별시 성동구 행당동 155-1번지 파크에비뉴 엔터식스 ,서울특별시 성동구 왕십리로 241 4층 (행당동 서울숲 더샵),4765,바우라움동물병원
3030000,3.03E+17,20190919,,1,영업/정상,0,정상,,,,,02-2295-9888,0,,서울특별시 성동구 하왕십리동 1070번지 센트라스상가 D동 106호,서울특별시 성동구 왕십리로 410 D동 106호 (하왕십리동 센트라스),4701,베이지동물병원
3030000,3.03E+17,20110629,,3,폐업,2,폐업,20170323,,,,02-2281-0049,0,,서울특별시 성동구 금호동1가 1764-1번지 ,서울특별시 성동구 금호로 82-1 (금호동1가),,금호동물병원
3030000,3.03E+17,20150105,,3,폐업,2,폐업,20200204,,,,02-2299-8575,91.3,,서울특별시 성동구 도선동 285-2번지 1층 ,서울특별시 성동구 왕십리로 340 1층 (도선동),4707,SL동물병원
3030000,3.03E+17,20030531,,3,폐업,2,폐업,20131211,,,,,0,,서울특별시 성동구 마장동 791-2   번지 ,,,한사랑동물병원
3030000,3.03E+17,20030415,,3,폐업,2,폐업,20031231,,,,2233-1848,0,,서울특별시 성동구 금호동2가 433번지 ,서울특별시 성동구 금호산길 63-1 (금호동2가),,강아지나라동물병원
3030000,3.03E+17,20030124,,3,폐업,2,폐업,20171229,,,,02-2299-7582,60.4,,서울특별시 성동구 옥수동 275-2번지 2층 ,서울특별시 성동구 독서당로 206 (옥수동2층),,생명사랑동물병원
3030000,3.03E+17,20030124,,3,폐업,2,폐업,20061229,,,,02-408-0135,0,,서울특별시 성동구 성수동2가 336-1   번지 ,,,퍼스트펫동물병원
3030000,3.03E+17,20030124,,3,폐업,2,폐업,20080829,,,,02-2291-8076,0,,서울특별시 성동구 행당동 346번지 ,,,성동동물병원
3030000,3.03E+17,20030124,,3,폐업,2,폐업,20090303,,,,02-2297-3337,0,,서울특별시 성동구 금호동4가 1393번지 ,서울특별시 성동구 장터길 18 (금호동4가),,박종태종합동물병원
3030000,3.03E+17,20030124,,3,폐업,2,폐업,20030203,,,,02-2299-0858,0,,서울특별시 성동구 금호동1가 514번지 ,서울특별시 성동구 금호로 148-1 (금호동1가),,강아지나라동물병원
3030000,3.03E+17,20151214,,3,폐업,2,폐업,20191122,,,,02-535-0975,28.78,,서울특별시 성동구 응봉동 100번지 308호,서울특별시 성동구 독서당로 434 308호 (응봉동 대림종합상가),4741,해치동물병원
3030000,3.03E+17,20070126,,3,폐업,2,폐업,20130925,,,,467-5656,1174,,서울특별시 성동구 성수동2가 300-69  번지 ,,,성동동물종합병원
3030000,3.03E+17,20041019,,3,폐업,2,폐업,20050714,,,,,0,,서울특별시 성동구 행당동 140번지 레몬프라자  116호 ,,,독스동물병원
3030000,3.03E+17,20040310,,3,폐업,2,폐업,20090501,,,,,0,,서울특별시 성동구 금호동1가 172번지 외4필지 ,서울특별시 성동구 난계로 35 (금호동1가외4필지),,늘푸른동물병원
3030000,3.03E+17,20040120,,3,폐업,2,폐업,20040607,,,,2233-1848,0,,서울특별시 성동구 금호동2가 433번지 ,서울특별시 성동구 금호산길 63-1 (금호동2가),,강아지나라동물병원
3030000,3.03E+17,20040730,,3,폐업,2,폐업,20161109,,,,02-467-0975,0,,서울특별시 성동구 성수동2가 333-16번지 이마트성수점 ,서울특별시 성동구 뚝섬로 377 (성수동2가),4781,로얄벳성수점동물병원
3030000,3.03E+17,20160523,,3,폐업,2,폐업,20200408,,,,02-2237-1975,66.41,,,서울특별시 성동구 금호로 173 상가동 1층 24호 (금호동2가 신금호파크자이),4722,동물병원소풍
3030000,3.03E+17,20030124,,3,폐업,2,폐업,20131219,,,,02-2297-7570,0,,서울특별시 성동구 금호동4가 119번지 ,서울특별시 성동구 금호로 47 (금호동4가),,현대동물병원
3030000,3.03E+17,20030124,,3,폐업,2,폐업,20091019,,,,02-2293-4242,0,,서울특별시 성동구 하왕십리동 903-7번지 ,서울특별시 성동구 왕십리로 373 (하왕십리동),,영진동물병원
3030000,3.03E+17,20030124,,3,폐업,2,폐업,20081128,,,,02-2291-8275,0,,서울특별시 성동구 하왕십리동 966-54번지 ,,,무학동물병원
3030000,3.03E+17,20030124,,3,폐업,2,폐업,20070122,,,,02-467-5656,0,,서울특별시 성동구 성수동1가 249-1번지 ,,,제일동물병원
3030000,3.03E+17,20130925,,3,폐업,2,폐업,20170530,,,,02-467-5656,15.68,,서울특별시 성동구 성수동2가 300-69번지 ,서울특별시 성동구 아차산로 75 (성수동2가),4793,성동제일동물병원
3030000,3.03E+17,20130925,,3,폐업,2,폐업,20191031,,,,02-467-5656,109.74,,서울특별시 성동구 성수동2가 300-69번지 ,서울특별시 성동구 아차산로 75 (성수동2가),4793,성동동물종합병원
3030000,3.03E+17,20130415,,3,폐업,2,폐업,20161020,,,,02-2299-4696,66,,서울특별시 성동구 금호동1가 132-18번지 ,서울특별시 성동구 행당로1길 23 (금호동1가),4721,신당햇살동물병원
3030000,3.03E+17,20130401,,3,폐업,2,폐업,20151001,,,,02-2282-3653,89.75,,서울특별시 성동구 금호동4가 131번지 ,서울특별시 성동구 독서당로 328 (금호동4가),4737,펫 365 동물병원
3030000,3.03E+17,20090309,,3,폐업,2,폐업,20100331,,,,2200-1510,29.3,,서울특별시 성동구 행당동 168-1번지 비트플렛스 2층(A-07호) ,,,쿨펫동물병원
3030000,3.03E+17,20200417,,1,영업/정상,0,정상,,,,,24697975,83.1,,서울특별시 성동구 성수동1가 656-968번지 영화빌딩 2층 ,서울특별시 성동구 왕십리로 104 영화빌딩 2층 (성수동1가),4778,오늘동물병원
3030000,3.03E+17,20121031,,1,영업/정상,0,정상,,,,,02-2291-7582,57.3,,서울특별시 성동구 옥수동 560번지 어울림상가 213호,서울특별시 성동구 독서당로40길 39 213호 (옥수동 어울림상가),4739,옥수수 동물병원
3030000,3.03E+17,20120206,,1,영업/정상,0,정상,,,,,02-466-2475,73.6,,서울특별시 성동구 성수동2가 333-3번지 1층 ,서울특별시 성동구 뚝섬로 386 (성수동2가),4775,서울숲동물병원
3030000,3.03E+17,20151001,,1,영업/정상,0,정상,,,,,2282-3653,128.09,,서울특별시 성동구 금호동4가 1338번지 10통4반 현대ESA아파트 910호,서울특별시 성동구 독서당로 328 (금호동4가),4737,펫365동물병원
3030000,3.03E+17,20141127,,1,영업/정상,0,정상,,,,,02-2295-0975,34.6,,서울특별시 성동구 상왕십리동 811번지 텐즈힐몰 221동 134호,서울특별시 성동구 마장로 137 221동 134호 (상왕십리동 텐즈힐몰),4700,텐즈힐링동물병원
3030000,3.03E+17,20160225,,1,영업/정상,0,정상,,,,,02-6402-0301,28.78,,서울특별시 성동구 옥수동 561번지 래미안옥수리버젠 상가동 420호,서울특별시 성동구 매봉길 13 1층 420호 (옥수동 래미안옥수리버젠상가),4733,오석헌동물병원
3030000,3.03E+17,20061023,,1,영업/정상,0,정상,,,,,02-6085-7750,23.95,,서울특별시 성동구 금호동4가 1108번지 지상1층 ,서울특별시 성동구 독서당로 289 (금호동4가지상1층),,아지동물병원
3160000,3.16E+17,20140811,,1,영업/정상,0,정상,,,,,2619-5102,0,,서울특별시 구로구 개봉동 492 개봉푸르지오,서울특별시 구로구 남부순환로 775 (개봉동 개봉푸르지오),8236,24시 명동물메디컬센터
3030000,3.03E+17,20160324,,1,영업/정상,0,정상,,,,,02-468-7582,51.6,,서울특별시 성동구 성수동2가 339-23번지 ,서울특별시 성동구 뚝섬로 395 (성수동2가),4781,제인동물병원
3030000,3.03E+17,20030124,,1,영업/정상,0,정상,,,,,02-2297-7582,117.54,,서울특별시 성동구 행당동 322-100번지 ,서울특별시 성동구 행당로8길 41-2 (행당동),,오렌지동물병원
3030000,3.03E+17,20030124,,1,영업/정상,0,정상,,,,,02-3395-0075,26.32,,서울특별시 성동구 행당동 346번지 한진노변상가 110호,서울특별시 성동구 행당로 76 110호 (행당동 한진노변상가),4717,평화와생명동물병원
3030000,3.03E+17,20130326,,1,영업/정상,0,정상,,,,,02-2281-8122,148.55,,서울특별시 성동구 홍익동 398-2번지 ,서울특별시 성동구 무학로 16 (홍익동),4707,라임동물병원
3040000,3.04E+17,20170328,,1,영업/정상,0,정상,,,,,02-2024-1253,0,,,서울특별시 광진구 아차산로 272 (자양동 이마트 자양점),5065,쿨펫동물병원
3030000,3.03E+17,20121218,,1,영업/정상,0,정상,,,,,,16.5,,서울특별시 성동구 행당동 344번지 111호,서울특별시 성동구 독서당로59길 84 신동아아파트상가동 1층 111호 (행당동),4716,도담동물병원(출장진료전문 동물병원)
3030000,3.03E+17,20030123,,1,영업/정상,0,정상,,,,,02-2299-3283,26,,서울특별시 성동구 옥수동 263-1번지 ,서울특별시 성동구 독서당로 200 (옥수동),,함께하는동물병원
3030000,3.03E+17,20131230,,1,영업/정상,0,정상,,,,,02-2291-8275,48.2,,서울특별시 성동구 마장동 791-9번지 ,서울특별시 성동구 마장로 296 (마장동),4758,기린동물병원
3030000,3.03E+17,20131219,,1,영업/정상,0,정상,,,,,02-2297-7570,62.12,,서울특별시 성동구 금호동4가 800번지 금호동대우아파트 상가동 206호,서울특별시 성동구 독서당로 270 상가동 2층 206호 (금호동4가 금호동 대우아파트),4738,바른동물병원
3030000,3.03E+17,20161021,,1,영업/정상,0,정상,,,,,222810049,62.5,,서울특별시 성동구 금호동2가 1217번지 래미안하이리버 상가동 비201호,서울특별시 성동구 금호로 105 비201호 (금호동2가 래미안하이리버 상가동),4728,금호동물병원
3030000,3.03E+17,20100401,,1,영업/정상,0,정상,,,,,02-2281-5200,101,,서울특별시 성동구 행당동 226-3번지 ,서울특별시 성동구 왕십리로 282 (행당동),4751,한양동물메디컬센터
3030000,3.03E+17,20080908,,1,영업/정상,0,정상,,,,,02-2282-7503,63,,서울특별시 성동구 행당동 346번지 한진노변상가 109호,서울특별시 성동구 행당로 76 한진노변상가 12층 108호109호203호 (행당동),4717,이윤세동물병원
3030000,3.03E+17,20140227,,1,영업/정상,0,정상,,,,,02-2297-0075,55.39,,서울특별시 성동구 하왕십리동 892-4번지 ,서울특별시 성동구 왕십리로 381 (하왕십리동),4710,왕십리조은동물병원
3040000,3.04E+17,20130627,,1,영업/정상,0,정상,,,,,456-0975,56.3,,서울특별시 광진구 자양동 606-27번지 ,서울특별시 광진구 뚝섬로52길 4 (자양동),5099,자양동물병원
3030000,3.03E+17,20040819,,1,영업/정상,0,정상,,,,,02-2233-1848,65.12,,서울특별시 성동구 금호동2가 485-1,서울특별시 성동구 금호산길 58(금호동2가),4726,한빛동물병원
3040000,3.04E+17,20120612,,1,영업/정상,0,정상,,,,,499-7582,88.62,,서울특별시 광진구 중곡동 193-29,서울특별시 광진구 면목로 142 (중곡동),4908,다온동물병원
3040000,3.04E+17,20120523,,1,영업/정상,0,정상,,,,,457-7582,116.79,,서울특별시 광진구 광장동 582번지 ,서울특별시 광진구 아차산로 537-17 (광장동),4983,나루동물병원
3040000,3.04E+17,20170125,,1,영업/정상,0,정상,,,,,02-498-7588,39.62,,,서울특별시 광진구 광나루로 361 2동 103호 (군자동 광진동양파라곤),5003,파라곤동물병원
3080000,3.08E+17,19990107,,1,영업/정상,0,정상,,,,,991-4304,0,,서울특별시 강북구 수유동 319-12 삼흥연립,서울특별시 강북구 삼양로123길 6-12 (수유동),1029,사랑동물병원
3040000,3.04E+17,20110601,,1,영업/정상,0,정상,,,,,457-2220,0,,서울특별시 광진구 자양동 553-588번지 ,서울특별시 광진구 뚝섬로 541 (자양동),5070,준동물병원
3070000,3.07E+17,20191104,,1,영업/정상,0,정상,,,,,02-982-7975,112.7,,서울특별시 성북구 길음동 498-1 래미안길음센터피스,서울특별시 성북구 숭인로 50 상가동 2203호 (길음동 래미안길음센터피스),2727,더편한동물병원
3040000,3.04E+17,20141210,,1,영업/정상,0,정상,,,,,2038-8253,0,,서울특별시 광진구 중곡동 119-7번지 ,서울특별시 광진구 천호대로 623-1 1층 (중곡동),4931,서울동물병원
3040000,3.04E+17,20050111,,1,영업/정상,0,정상,,,,,455-7570,0,,서울특별시 광진구 광장동 530-39번지 ,서울특별시 광진구 광나루로 601 (광장동),4984,쥬라기동물병원
3080000,3.08E+17,20130222,,1,영업/정상,0,정상,,,,,02-983-7000,23.8,,서울특별시 강북구 미아동 777-3,서울특별시 강북구 삼양로 252 (미아동),1122,봉식동물병원
3040000,3.04E+17,20170925,,1,영업/정상,0,정상,,,,,24550975,65,,,서울특별시 광진구 광나루로 524 (구의동),5031,연두동물병원
3040000,3.04E+17,20170731,,1,영업/정상,0,정상,,,,,24610079,44.45,,,서울특별시 광진구 능동로 18 125호 (자양동 이튼타워리버3차),5096,반디동물병원
3040000,3.04E+17,20190314,,1,영업/정상,0,정상,,,,,02-455-5975,0,,서울특별시 광진구 자양동 681번지 ,서울특별시 광진구 자양로 48 104호 (자양동),5112,아이본 동물병원
3040000,3.04E+17,20030818,,4,취소/말소/만료/정지/중지,4,말소,,,,,3437-1673,28,,서울특별시 광진구 자양동 219-18번지 ,,,Pet 동물병원
3040000,3.04E+17,19950301,,3,폐업,2,폐업,20080630,,,,464-2748,40,,서울특별시 광진구 자양동 236-127번지 ,,,가람동물병원
3040000,3.04E+17,20151103,,3,폐업,2,폐업,,,,,457-0231,0,,서울특별시 광진구 자양동 636-29번지 ,서울특별시 광진구 뚝섬로 636 (자양동),5100,우리동물병원
3040000,3.04E+17,20111017,,3,폐업,2,폐업,20140730,,,,,0,,서울특별시 광진구 자양동 227-7번지 ,서울특별시 광진구 아차산로 272 (자양동),5065,웰니스클리닉 동물병원
3040000,3.04E+17,20070515,,3,폐업,2,폐업,20160401,,,,02-468-6612,199.2,,서울특별시 광진구 자양동 550-1번지 ,서울특별시 광진구 능동로 49 (자양동),5074,스타동물의료센터
3040000,3.04E+17,20070209,,3,폐업,2,폐업,20160809,,,,444-8111,0,,서울특별시 광진구 자양동 615-14번지 ,서울특별시 광진구 뚝섬로 609-1 (자양동),5063,기린동물종합병원
3040000,3.04E+17,20060523,,3,폐업,2,폐업,20080430,,,,,26.1,,서울특별시 광진구 자양동 553-531번지 ,,,한강시민동물병원
3040000,3.04E+17,20060421,,3,폐업,2,폐업,20070209,,,,458-7588,39.52,,서울특별시 광진구 구의동 74-10번지 ,,,행복한 동물병원
3040000,3.04E+17,20050914,,3,폐업,2,폐업,20060704,,,,465-7582,0,,서울특별시 광진구 군자동 363-4   번지 ,,,우대종합동물병원
3040000,3.04E+17,20040918,,3,폐업,2,폐업,20050914,,,,465-7582,21,,서울특별시 광진구 군자동 363-4번지 ,,,우대종합동물병원
3040000,3.04E+17,20030528,,3,폐업,2,폐업,20040304,,,,450-3664,1216.35,,서울특별시 광진구 화양동 1번지 ,,,건국대학교수의과대학부속동물병원
