,구분,업체명,전화번호,소재지,인허가번호
340,미용,앙리동물병원,02-766-7577,서울특별시 성북구 성북동,307000003720180006
341,미용,24시 애니동물병원,02-926-8274,서울특별시 성북구 보문동5가,307000003720180004
342,미용,러블리펫,02-909-2082,서울특별시 성북구 하월곡동,307000003720180002
343,미용,트리몽(trimmong),02-922-2828,서울특별시 성북구 보문동5가,307000003720180003
344,미용,앙팡애견백화점,02-941-3700,서울특별시 성북구 장위동,307000003720180001
345,미용,꿈냥꿈냥,-,서울특별시 강북구 수유동,308000003720210008
346,미용,하이펫스(hi pet`s),***********,서울특별시 강북구 번동,308000003720210006
347,미용,픽 앤 펫 애견 미용실,***********,서울특별시 강북구 미아동,308000003720210004
348,미용,털좀밀개,02-997-1777,서울특별시 강북구 수유동,308000003720210003
349,미용,차케네 애견샵,02-998-4562,서울특별시 강북구 수유동,308000003720210001
350,미용,개의온도,***********,서울특별시 강북구 수유동,308000003720200013
351,미용,도기살롱,***********,서울특별시 강북구 미아동,308000003720200011
352,미용,테리네 미장원,***********,서울특별시 강북구 수유동,308000003720200009
353,미용,"Hey,Bokdi",***********,서울특별시 강북구 수유동,308000003720200007
354,미용,리독,***********,서울특별시 강북구 수유동,308000003720200005
355,미용,이브캣,***********,서울특별시 강북구 미아동,308000003720200004
356,미용,멍멍이발소,***********,서울특별시 강북구 수유동,308000003720200002
357,미용,피치 앤 마리,***********,서울특별시 강북구 수유동,308000003720190013
358,미용,coco puppy,980-9589,서울특별시 강북구 미아동,308000003720190012
359,미용,핑크멍,***********,서울특별시 강북구 미아동,308000003720190009
360,미용,아이사랑 동물병원,02-946-0011,서울특별시 강북구 미아동,308000003720190005
361,미용,핫!Dog,***********,서울특별시 강북구 수유동,308000003720180037
362,미용,퍼피하우스,***********,서울특별시 강북구 수유동,308000003720180034
363,미용,솔샘 동물병원,02-988-7582,서울특별시 강북구 미아동,308000003720180033
364,미용,삼양 동물병원,02-989-9552,서울특별시 강북구 미아동,308000003720180032
365,미용,사랑의 동물병원,02-983-8575,서울특별시 강북구 미아동,308000003720180031
366,미용,쿠키동물병원,***********,서울특별시 강북구 미아동,308000003720180029
367,미용,H 동물병원,02-984-7588,서울특별시 강북구 미아동,308000003720180027
368,미용,위드벳홀딩스 주식회사,02-907-1565,서울특별시 강북구 수유동,308000003720180024
369,미용,동물을 사랑하는 사람들,02-990-7588,서울특별시 강북구 번동,308000003720180023
370,미용,24시 수유 바른펫 동물의료센터,02-903-7582,서울특별시 강북구 수유동,308000003720180021
371,미용,위즈동물병원,02-989-5337,서울특별시 강북구 미아동,308000003720180019
372,미용,솔샘펫,***********,서울특별시 강북구 미아동,308000003720180018
373,미용,버블펫,02-987-9808,서울특별시 강북구 미아동,308000003720180015
374,미용,꽃보다 개,***********,서울특별시 강북구 수유동,308000003720180012
375,미용,준 pet,***********,서울특별시 강북구 수유동,308000003720180011
376,미용,나라 앤 송이 애견샵,***********,서울특별시 강북구 수유동,308000003720180010
377,미용,펫맘애,***********,서울특별시 강북구 수유동,308000003720180007
378,미용,핫!Dog,***********,서울특별시 강북구 수유동,308000003720180005
379,미용,개신남3호점,-,서울특별시 도봉구 창동,309000003720210010
380,미용,쁘개_The 예쁘게 해줄개,029935561,서울특별시 도봉구 쌍문동,309000003720210009
381,미용,개편한 세상,026400010,서울특별시 도봉구 쌍문동,309000003720210006
382,미용,몽앤츄,***********,서울특별시 도봉구 창동,309000003720210002
383,미용,푹쉬개 애견샵,***********,서울특별시 도봉구 창동,309000003720200013
384,미용,매이븐,***********,서울특별시 도봉구 쌍문동,309000003720200011
385,미용,블루핀동물병원,-,서울특별시 도봉구 창동,309000003720200010
386,미용,고놈들,-,서울특별시 도봉구 쌍문동,309000003720200007
387,미용,사랑해줄개,-,서울특별시 도봉구 도봉동,309000003720200003
388,미용,댕댕이살롱,992-3536,서울특별시 도봉구 창동,309000003720190021
389,미용,도그송,02-900-9069,서울특별시 도봉구 창동,309000003720190011
390,미용,현대종합동물병원,02-3491-8000,서울특별시 도봉구 방학동,309000003720190005
391,미용,핑크퍼피(PINKPUPPY),***********,서울특별시 도봉구 도봉동,309000003720190002
392,미용,도그에이드애견샵,02-996-8706,서울특별시 도봉구 창동,309000003720180053
393,미용,도담동물병원,02-956-8500,서울특별시 도봉구 도봉동,309000003720180051
394,미용,하비동물병원,02-2038-9980,서울특별시 도봉구 창동,309000003720180046
395,미용,퓨리나동물병원,02-900-9929,서울특별시 도봉구 쌍문동,309000003720180048
396,미용,삼성동물종합병원,02-902-7582,서울특별시 도봉구 쌍문동,309000003720180042
397,미용,(주)비에이치벳홀딩스,02-3494-0075,서울특별시 도봉구 방학동,309000003720180041
398,미용,퍼피랜드,029550015,서울특별시 도봉구 방학동,309000003720180037
399,미용,한빛동물병원,02-992-0074,서울특별시 도봉구 창동,309000003720180038
400,미용,쌍문동 댕댕이네,***********,서울특별시 도봉구 쌍문동,309000003720180036
401,미용,트윈스동물병원,029067575,서울특별시 도봉구 창동,309000003720180034
402,미용,가나동물병원,0234914748,서울특별시 도봉구 방학동,309000003720180033
403,미용,365동물병원,0264020365,서울특별시 도봉구 방학동,309000003720180030
404,미용,별난동물병원,029059119,서울특별시 도봉구 쌍문동,309000003720180028
405,미용,진성애견용품,029002022,서울특별시 도봉구 창동,309000003720180029
406,미용,강아지세상,029999273,서울특별시 도봉구 쌍문동,309000003720180027
407,미용,해봄동물병원,029546990,서울특별시 도봉구 도봉동,309000003720180025
408,미용,몽블리펫,029902783,서울특별시 도봉구 창동,309000003720180023
409,미용,사랑해요동물병원,***********,서울특별시 도봉구 쌍문동,309000003720180022
410,미용,온블리살롱,07076070291,서울특별시 도봉구 방학동,309000003720180020
411,미용,두부네,0234921004,서울특별시 도봉구 방학동,309000003720180019
412,미용,애견놀이터,029918225,서울특별시 도봉구 쌍문동,309000003720180017
413,미용,행복한강아지,029917008,서울특별시 도봉구 쌍문동,309000003720180018
414,미용,행복한동물병원,029968275,서울특별시 도봉구 창동,309000003720180015
415,미용,신창동물병원,02-992-9414,서울특별시 도봉구 창동,309000003720180014
416,미용,강북우리동물의료센터,02-999-7582,서울특별시 도봉구 창동,309000003720180013
417,미용,강아지풀,02-999-5073,서울특별시 도봉구 창동,309000003720180007
418,미용,캣앤독,02-954-9549,서울특별시 도봉구 도봉동,309000003720180009
419,미용,뽀도독펫샵,***********,서울특별시 도봉구 도봉동,309000003720180008
420,미용,그루머웅,***********,서울특별시 도봉구 도봉동,309000003720180005
421,미용,행복한 애견샵,02-900-3374,서울특별시 도봉구 창동,309000003720180003
422,미용,행복하개,02-956-6330,서울특별시 도봉구 방학동,309000003720180002
423,미용,영하개,***********,서울특별시 노원구 공릉동,310000003720210011
424,미용,구구네미용실,***********,서울특별시 노원구 공릉동,310000003720210009
425,미용,댕댕스토리,02-6012-2040,서울특별시 노원구 상계동,310000003720210005
426,미용,쁘띠몽시앙,***********,서울특별시 노원구 상계동,310000003720210004
427,미용,이플,***********,서울특별시 노원구 상계동,310000003720210003
428,미용,개와커피가썸타는날(개썸커피),-,서울특별시 노원구 상계동,310000003720200018
429,미용,엘로이펫(L.ROYpet),***********,서울특별시 노원구 상계동,310000003720200015
430,미용,아이엠독,02-951-0907,서울특별시 노원구 상계동,310000003720200013
431,미용,독스미스,-,서울특별시 노원구 상계동,310000003720200010
432,미용,애견마을,02-952-7479,서울특별시 노원구 상계동,310000003720200009
433,미용,엘케이동물병원,02-952-6426,서울특별시 노원구 중계동,310000003720200008
434,미용,보니또그,***********,서울특별시 노원구 상계동,310000003720200006
435,미용,나나펫(NaNaPet),02-935-0326,서울특별시 노원구 중계동,310000003720200003
436,미용,루루펫,02-936-5959,서울특별시 노원구 상계동,310000003720200002
437,미용,러브펫동물병원 공릉점,02-971-5955,서울특별시 노원구 공릉동,310000003720200001
438,미용,개과천선,***********,서울특별시 노원구 상계동,310000003720190027
439,미용,똑똑독,02-930-9997,서울특별시 노원구 상계동,310000003720190016
440,미용,에이미펫,02-937-7770,서울특별시 노원구 상계동,310000003720190014
441,미용,아담스펫강아지&가필드고양이,***********,서울특별시 노원구 상계동,310000003720190013
442,미용,소담 살롱,***********,서울특별시 노원구 상계동,310000003720190007
443,미용,애견미용 견출지 노원점,***********,서울특별시 노원구 상계동,310000003720190005
444,미용,오늘도 예쁘개,02-930-1540,서울특별시 노원구 상계동,310000003720190003
445,미용,손수하다,02-979-5663,서울특별시 노원구 공릉동,310000003720190002
446,미용,루피네,02-933-9998,서울특별시 노원구 상계동,310000003720180066
447,미용,삐삐애견샵,02-932-6115,서울특별시 노원구 상계동,310000003720180063
448,미용,카페멍스,02-933-7789,서울특별시 노원구 상계동,310000003720180062
449,미용,유림동물병원,02-900-7710,서울특별시 노원구 월계동,310000003720180058
450,미용,닥터스종합동물병원,02-905-7588,서울특별시 노원구 월계동,310000003720180060
451,미용,파트라슈,02-939-2487,서울특별시 노원구 중계동,310000003720180055
452,미용,스마트동물병원,02-952-7582,서울특별시 노원구 상계동,310000003720180056
453,미용,은빛동물병원,02-932-6658,서울특별시 노원구 상계동,310000003720180050
454,미용,뭉투샵,02-976-2346,서울특별시 노원구 하계동,310000003720180051
455,미용,미래동물병원,02-949-5975,서울특별시 노원구 공릉동,310000003720180052
456,미용,웰리스동물병원,02-978-4775,서울특별시 노원구 중계동,310000003720180049
