,구분,업체명,전화번호,소재지,인허가번호
318,위탁관리,너.애.개,-,서울특별시 양천구 신월동,314000003720190026
319,위탁관리,파리스동물병원,***********,서울특별시 양천구 목동,314000003720190024
320,위탁관리,립독,26970034,서울특별시 양천구 목동,314000003720190018
321,위탁관리,스테이펫_호텔,26437953,서울특별시 양천구 신정동,314000003720190016
322,위탁관리,쿨펫이마트 목동점 동물병원,2645-2727,서울특별시 양천구 목동,314000003720190013
323,위탁관리,알콩달콩 애견,***********,서울특별시 양천구 신월동,314000003720190008
324,위탁관리,캣츠아일랜드,***********,서울특별시 양천구 신정동,314000003720190005
325,위탁관리,뽀송하개,02-2065-0353,서울특별시 양천구 신정동,314000003720190002
326,위탁관리,몽몽바블펫#,0263385959,서울특별시 양천구 신정동,314000003720180018
327,위탁관리,노아동물병원,26546183,서울특별시 양천구 신정동,314000003720180014
328,위탁관리 미용,마음사랑동물병원,02-2666-2611,서울특별시 강서구 내발산동,315000003720210022
329,위탁관리,필독(feel dog),02-6081-7272,서울특별시 강서구 화곡동,315000003720210023
330,위탁관리,멍마르뜨,***********,서울특별시 강서구 방화동,315000003720210019
331,위탁관리 미용,포독,-,서울특별시 강서구 마곡동,315000003720210018
332,위탁관리,마이댕댕스쿨,***********,서울특별시 강서구 화곡동,315000003720210017
333,위탁관리,뽀도독,02-6014-6000,서울특별시 강서구 등촌동,315000003720210016
334,위탁관리 미용,빈스 앤 멍,0507-1366-1178,서울특별시 강서구 화곡동,315000003720210015
335,위탁관리 미용,도그비잉 펫케어,02-2602-8605,서울특별시 강서구 화곡동,315000003720210014
336,위탁관리 미용,박동물병원,02-3665-5982,서울특별시 강서구 내발산동,315000003720210008
337,위탁관리 미용,지디파크,02-2663-9003,서울특별시 강서구 방화동,315000003720210001
338,위탁관리,커멍커멍,0507-1435-5949,서울특별시 강서구 마곡동,315000003720200033
339,판매 전시 위탁관리,스타독스,***********,서울특별시 강서구 내발산동,315000003720200029
340,위탁관리 미용,서울강서지역자활센터,02-2605-1222,서울특별시 강서구 가양동,315000003720200028
341,위탁관리 미용,서울강서지역자활센터,02-2605-1222,서울특별시 강서구 가양동,315000003720200027
342,위탁관리,우장산동물의료센터,26648275,서울특별시 강서구 내발산동,315000003720180032
343,위탁관리,오늘도댕댕,***********,서울특별시 강서구 방화동,315000003720200018
344,위탁관리,하이독스,***********,서울특별시 강서구 방화동,315000003720200014
345,위탁관리,독살롱 다듬,02-2661-1333,서울특별시 강서구 마곡동,315000003720200012
346,위탁관리,OMW dogs cafe,***********,서울특별시 강서구 화곡동,315000003720200008
347,위탁관리,마곡M동물의료센터,0226627515,서울특별시 강서구 방화동,315000003720200005
348,위탁관리,라운지독,02-3665-8259,서울특별시 강서구 등촌동,315000003720200001
349,위탁관리,하울 애견 유치원,***********,서울특별시 강서구 화곡동,315000003720190060
350,위탁관리,"냉큼, 오레오",***********,서울특별시 강서구 화곡동,315000003720190052
351,위탁관리,왓더독,02-3664-0219,서울특별시 강서구 마곡동,315000003720190050
352,위탁관리,멋지고 이쁜개,02-6326-9900,서울특별시 강서구 방화동,315000003720190046
353,위탁관리,순독살롱,***********,서울특별시 강서구 염창동,315000003720190044
354,위탁관리,아임멍,02-2668-8636,서울특별시 강서구 마곡동,315000003720190041
355,위탁관리,스프링그루밍,02-2602-7652,서울특별시 강서구 화곡동,315000003720190035
356,위탁관리,카카오독,***********,서울특별시 강서구 화곡동,315000003720190030
357,위탁관리,펫티,02-2064-0043,서울특별시 강서구 마곡동,315000003720190025
358,위탁관리,멍멍이다방,070-7563-0304,서울특별시 강서구 화곡동,315000003720190020
359,위탁관리,놀러오개,070-4062-0707,서울특별시 강서구 화곡동,315000003720190014
360,위탁관리,강아지정류장,02-3662-1207,서울특별시 강서구 염창동,315000003720190010
361,위탁관리,몽몽이 펫뷰티,02-6116-1775,서울특별시 강서구 방화동,315000003720180091
362,위탁관리,묘한호텔,26013123,서울특별시 강서구 화곡동,315000003720180084
363,위탁관리,시온동물병원,2692-9290,서울특별시 강서구 화곡동,315000003720180081
364,위탁관리,곁에 있을개,36611459,서울특별시 강서구 등촌동,315000003720180072
365,위탁관리,올스타동물의료센터,20657582,서울특별시 강서구 화곡동,315000003720180074
366,위탁관리,마곡나무 동물병원,2661-7515,서울특별시 강서구 마곡동,315000003720180078
367,위탁관리,외박해도 괜찮아,-,서울특별시 강서구 화곡동,315000003720180070
368,위탁관리,송정동물메디컬센터,26610530,서울특별시 강서구 공항동,315000003720180066
369,위탁관리,서서울 동물병원,3662-8661,서울특별시 강서구 염창동,315000003720180064
370,위탁관리,(주)다온케이,-,서울특별시 강서구 화곡동,315000003720180053
371,위탁관리,24시 안박동물병원,3664-7511,서울특별시 강서구 등촌동,315000003720180056
372,위탁관리,고려종합동물병원,366108200,서울특별시 강서구 가양동,315000003720180050
373,위탁관리,맘즈펫부티끄,***********,서울특별시 강서구 방화동,315000003720180048
374,위탁관리,아프리카펫센터,36657975,서울특별시 강서구 등촌동,315000003720180044
375,위탁관리,꿈꾸는 고양이,***********,서울특별시 강서구 등촌동,315000003720180047
376,위탁관리,서울플러스 종합 동물병원,26527515,서울특별시 강서구 화곡동,315000003720180040
377,위탁관리,우산쓴고양이,***********,서울특별시 강서구 화곡동,315000003720180038
378,위탁관리,염창제일동물병원,***********,서울특별시 강서구 염창동,315000003720180034
379,위탁관리,미소동물의료센터,2603-0075,서울특별시 강서구 화곡동,315000003720180026
380,위탁관리,스마일동물병원,2667-5666,서울특별시 강서구 내발산동,315000003720180025
381,위탁관리,DADOG,***********,서울특별시 강서구 화곡동,315000003720180022
382,위탁관리,노블도그,02-2606-6456,서울특별시 강서구 화곡동,315000003720180017
383,위탁관리,버들강아지,***********,서울특별시 강서구 화곡동,315000003720180010
384,위탁관리,피플앤독,2658-6006,서울특별시 강서구 가양동,315000003720180007
385,위탁관리,TOPnTOP Grooming(탑앤탑그루밍),02-2617-0040,서울특별시 구로구 오류동,316000003720210013
386,위탁관리,"헬로우, 마루네 애견운동장",-,서울특별시 구로구 오류동,316000003720210009
387,위탁관리,구로다나은동물병원,02-2672-7582,서울특별시 구로구 신도림동,316000003720200006
388,위탁관리,고척 원 동물의료센터,028567582,서울특별시 구로구 고척동,316000003720200001
389,위탁관리,준펫살롱,02-2615-0623,서울특별시 구로구 개봉동,316000003720190016
390,위탁관리,24시 지구촌 동물 메디컬 센타 미용 분양,028678777,서울특별시 구로구 구로동,316000003720190004
391,위탁관리,365 마음동물병원,0226115223,서울특별시 구로구 궁동,316000003720180043
392,위탁관리,금이네펫#,0226146971,서울특별시 구로구 천왕동,316000003720180035
393,위탁관리,라라동물의료원,028397585,서울특별시 구로구 구로동,316000003720180021
394,위탁관리,캣스테이,02-2066-7977,서울특별시 구로구 고척동,316000003720180002
395,위탁관리,롱롱#,***********,서울특별시 금천구 독산동,317000003720210004
396,위탁관리,냥카페 묘연,***********,서울특별시 금천구 시흥동,317000003720190008
397,위탁관리,쿨펫동물병원,02-861-2000,서울특별시 금천구 독산동,317000003720180042
398,위탁관리,개편한카페,***********,서울특별시 금천구 시흥동,317000003720180040
399,위탁관리,파랑새동물병원,02-805-2825,서울특별시 금천구 독산동,317000003720180038
400,위탁관리,24시 글로리 동물병원,02-855-8575,서울특별시 금천구 독산동,317000003720180036
401,위탁관리,우리동물메디컬센터,02-853-7582,서울특별시 금천구 독산동,317000003720180031
402,위탁관리,제일종합동물병원,02-894-3030,서울특별시 금천구 시흥동,317000003720180028
403,위탁관리,해피치 애견카페,***********,서울특별시 금천구 독산동,317000003720180023
404,위탁관리,금천24시 K동물의료센터,02-808-2475,서울특별시 금천구 시흥동,317000003720180017
405,위탁관리,금나래동물병원,02-809-0075,서울특별시 금천구 독산동,317000003720180010
406,위탁관리,몽하우스,***********,서울특별시 금천구 시흥동,317000003720180012
407,위탁관리,더 예쁘개,***********,서울특별시 금천구 독산동,317000003720180008
408,위탁관리,고양이무마취미용 고무미,***********,서울특별시 금천구 독산동,317000003720180005
409,위탁관리,더조은동물의료센터,02-802-2811,서울특별시 금천구 시흥동,317000003720180002
410,위탁관리,봄을 다듬다,***********,서울특별시 영등포구 신길동,318000003720210005
411,위탁관리,개좋은날,02-835-1253,서울특별시 영등포구 신길동,318000003720210003
412,위탁관리,케이스타일,02-832-3771,서울특별시 영등포구 신길동,318000003720210001
413,위탁관리,다즐링(Dazzling),***********,서울특별시 영등포구 신길동,318000003720200011
414,위탁관리,휴먼플러스(개밥주는고양이),02-832-4588,서울특별시 영등포구 신길동,318000003720200002
415,위탁관리,BOB영등포점,02-842-5500,서울특별시 영등포구 영등포동,318000003720190021
416,위탁관리,애견이야기,02-836-3577,서울특별시 영등포구 신길동,318000003720190019
417,위탁관리,슈퍼독,***********,서울특별시 영등포구 여의도동,318000003720190015
418,위탁관리,바스텟,***********,서울특별시 영등포구 영등포동5가,318000003720190011
419,위탁관리,꽃단장 애견미용실,***********,서울특별시 영등포구 영등포동7가,318000003720190006
420,위탁관리,한가람동물의료센터,02-844-7775,서울특별시 영등포구 신길동,318000003720190003
421,위탁관리,미스터 토리,070-7779-8228,서울특별시 영등포구 도림동,318000003720190002
422,위탁관리,유석 동물병원,02-833-7554,서울특별시 영등포구 신길동,318000003720180041
423,위탁관리,영등포 우신종합 동물병원,02-836-6509,서울특별시 영등포구 신길동,318000003720180030
424,위탁관리,여의도 동물병원 은하점,02-783-7580,서울특별시 영등포구 여의도동,318000003720180029
425,위탁관리,Dr.수 동물병원,02-785-7582,서울특별시 영등포구 여의도동,318000003720180034
426,위탁관리,온누리 종합 동물병원,02-845-0780,서울특별시 영등포구 신길동,318000003720180022
427,위탁관리,도그플러스 동물병원,02-2069-0082,서울특별시 영등포구 문래동3가,318000003720180020
